date, pm25, pm10, o3, no2, so2, co
2024/10/20, 94, 67, 20, 18, 7, 10
2024/10/21, 96, 56, 19, 18, 7, 11
2024/10/22, 93, 82, 17, 21, 10, 11
2024/10/23, 145, 82, 14, 17, 7, 12
2024/10/24, 141, 74, 20, 22, 7, 9
2024/10/25, 113, 72, 29, 23, 9, 9
2024/10/26, 114, 75, 22, 22, 11, 10
2024/10/27, 135, 79, 19, 23, 12, 12
2024/10/28, 137, 72, 18, 24, 9, 12
2024/10/29, 128, 80, 27, 25, 9, 10
2024/10/30, 133, 89, 25, 24, 10, 10
2024/10/31, 142, 84, 24, 22, 9, 9
2024/7/1, 111, 72, 13, 7, 7, 5
2024/7/2, 113, 59, 28, 8, 6, 6
2024/7/3, 74, 47, 7, 8, 7, 5
2024/7/4, 64, 51, 4, 8, 5, 4
2024/7/5, 79, 61, 8, 4, 7, 5
2024/7/6, 90, 55, 11, 4, 7, 5
2024/7/7, 76, 53, 13, 6, 7, 4
2024/7/8, 82, 39, 7, 11, 7, 2
2024/7/9, 72, , , , , 
2024/7/11, 83, 61, 14, 14, 6, 7
2024/7/12, 87, 59, 8, 14, 8, 5
2024/7/13, 75, 61, 14, 14, 7, 5
2024/7/14, 102, 65, 6, 17, 7, 6
2024/7/15, 89, 62, 5, 17, 6, 7
2024/7/16, 98, 48, 12, 16, 6, 6
2024/7/17, 96, 58, 12, 16, 7, 6
2024/7/18, 95, 53, 14, 16, 7, 6
2024/7/19, 95, 56, 11, 15, 7, 6
2024/7/20, 119, 62, 15, 14, 6, 6
2024/7/21, 104, 55, 10, 15, 6, 6
2024/7/22, 83, 57, 11, 10, 6, 5
2024/7/23, 84, 42, 10, 16, 6, 6
2024/7/24, 70, 47, 8, 17, 7, 8
2024/7/25, 86, 57, 9, 15, 8, 7
2024/7/26, 100, 66, 12, 13, 6, 6
2024/7/27, 105, 54, 9, 12, 7, 6
2024/7/28, 72, 58, 10, 12, 7, 6
2024/7/29, 83, 62, 10, 11, 7, 7
2024/7/30, 95, 55, 13, 10, 7, 6
2024/7/31, 81, 50, 9, 10, 7, 6
2024/8/1, 59, 52, 12, 10, 6, 6
2024/8/2, 59, 51, 9, 10, 7, 5
2024/8/3, 58, 56, 10, 10, 7, 6
2024/8/4, 68, 52, 9, 10, 7, 5
2024/8/5, 57, 51, 9, 10, 7, 5
2024/8/6, 58, 47, 9, 10, 7, 5
2024/8/7, 54, 41, 9, 10, 6, 5
2024/8/8, 61, 47, 8, 10, 7, 5
2024/8/9, 65, 50, 10, 10, 7, 6
2024/8/10, 67, 42, 6, 9, 7, 5
2024/8/11, 57, 38, 9, 9, 7, 6
2024/8/12, 62, 33, 8, 10, 7, 6
2024/8/13, 63, 38, 6, 10, 7, 6
2024/8/14, 70, 37, 16, 11, 8, 7
2024/8/15, 79, 38, 14, 12, 7, 6
2024/8/16, 60, 48, 14, 11, 7, 7
2024/8/17, 67, 49, 21, 11, 7, 7
2024/8/18, 72, 47, 10, 11, 7, 6
2024/8/19, 68, 47, 10, 11, 8, 5
2024/8/20, 62, 44, 9, 10, 6, 6
2024/8/21, 61, 39, 12, 9, 7, 6
2024/8/22, 62, 44, 12, 9, 7, 6
2024/8/23, 65, 49, 17, 9, 7, 7
2024/8/24, 86, 46, 10, 9, 8, 6
2024/8/25, 76, 37, 10, 9, 7, 5
2024/8/26, 64, 39, 12, 10, 9, 5
2024/8/27, 67, 41, 10, 9, 8, 5
2024/8/28, 69, 42, 17, 9, 6, 6
2024/8/29, 62, 41, 13, 9, 7, 6
2024/8/30, 65, 42, 9, 9, 7, 5
2024/8/31, 65, 45, 13, 8, 7, 6
2024/9/1, 74, 45, 12, 9, 7, 6
2024/9/2, 77, 46, 18, 8, 6, 6
2024/9/3, 76, 36, 9, 8, 7, 6
2024/9/4, 73, 41, 11, 8, 6, 6
2024/9/5, 63, 32, 16, 8, 7, 6
2024/9/6, 53, 33, 11, 8, 7, 6
2024/9/7, 60, 31, 17, 8, 7, 6
2024/9/8, 56, 43, 22, 8, 7, 6
2024/9/9, 79, 47, 23, 8, 7, 6
2024/9/10, 74, 36, 16, 7, 7, 7
2024/9/11, 60, 36, 16, 7, 7, 6
2024/9/12, 63, 44, 29, 7, 6, 6
2024/9/13, 67, 48, 22, 7, 7, 5
2024/9/14, 70, 53, 19, 7, 7, 5
2024/9/15, 69, 115, 23, 6, 7, 5
2024/9/16, 78, 59, 12, 6, 7, 5
2024/9/17, 72, 47, 9, 7, 7, 6
2024/9/18, 67, 38, 9, 7, 7, 5
2024/9/19, 66, 41, 12, 6, 6, 5
2024/9/20, 63, 44, 9, 6, 7, 5
2024/9/21, 68, 48, 6, 8, 7, 5
2024/9/22, 74, 53, 6, 7, 7, 5
2024/9/23, 99, 62, 13, 8, 6, 5
2024/9/24, 109, 61, 17, 10, 6, 6
2024/9/25, 110, 46, 18, 11, 7, 6
2024/9/26, 71, 47, 9, 10, 7, 4
2024/9/27, 61, 40, 7, 10, 7, 6
2024/9/28, 59, 43, 10, 9, 7, 5
2024/9/29, 66, 51, 10, 11, 6, 5
2024/9/30, 77, 60, 19, 16, 7, 6
2024/4/1, 103, , , , , 
2024/4/3, 107, 58, 13, 15, 12, 3
2024/4/4, 112, 52, 5, 17, 24, 5
2024/4/5, 98, , , , , 
2024/4/7, 130, 60, 13, 18, 12, 6
2024/4/8, 110, 62, 9, 16, 11, 6
2024/4/9, 122, 77, 10, 16, 4, 5
2024/4/10, 137, 74, 9, 16, 7, 6
2024/4/11, 135, , , , , 
2024/4/13, 141, 70, 84, 16, 7, 5
2024/4/14, 126, 60, 9, 16, 7, 5
2024/4/15, 133, 97, 13, 16, 7, 4
2024/4/16, 126, 68, 16, 14, 8, 4
2024/4/17, 92, 60, 93, 15, 7, 6
2024/4/18, 96, 65, 4, 14, 6, 6
2024/4/19, 100, 89, 10, 14, 6, 4
2024/4/20, 137, 59, 4, 15, 6, 10
2024/4/21, 86, 55, 20, 14, 7, 8
2024/4/22, 88, 60, 6, 14, 8, 6
2024/4/23, 90, 57, 58, 14, 6, 7
2024/4/24, 95, 60, 7, 13, 9, 9
2024/4/25, 104, , , , , 
2024/4/27, 103, 75, 15, 15, 7, 8
2024/4/28, 132, 70, 15, 14, 7, 7
2024/4/29, 118, 71, 17, 13, 7, 6
2024/4/30, 114, 73, 9, 14, 6, 6
2024/5/1, 120, 67, 14, 14, 7, 6
2024/5/2, 109, 89, 27, 14, 8, 7
2024/5/3, 148, 72, 14, 13, 6, 7
2024/5/4, 132, 70, 44, 12, 7, 7
2024/5/5, 105, 75, 49, 13, 7, 14
2024/5/6, 133, 76, 16, 13, 5, 10
2024/5/7, 138, 85, 7, 14, 7, 9
2024/5/8, 145, 73, 8, 13, 10, 7
2024/5/9, 118, 76, 16, 13, 6, 9
2024/5/10, 137, 86, 12, 10, 10, 8
2024/5/11, 156, , , , , 
2024/5/13, 149, 64, 28, 12, 8, 9
2024/5/14, 136, 66, 10, 14, 11, 8
2024/5/15, 131, 60, 22, 13, 3, 5
2024/5/16, 115, 70, 29, 15, 6, 8
2024/5/17, 138, 69, 12, 13, 5, 9
2024/5/18, 131, 69, 19, 12, 7, 8
2024/5/19, 131, 102, 46, 11, 9, 6
2024/5/20, 142, 83, 27, 10, 13, 6
2024/5/21, 145, 74, 38, 12, 12, 8
2024/5/22, 144, 68, 18, 11, 11, 5
2024/5/23, 119, 65, 24, 11, 11, 4
2024/5/24, 121, 67, 40, 10, 11, 4
2024/5/25, 131, 68, 23, 15, 10, 4
2024/5/26, 129, 75, 14, 16, 10, 4
2024/5/27, 145, 62, 38, 15, 11, 4
2024/5/28, 130, 87, 30, 11, 11, 4
2024/5/29, 145, 76, 35, 10, 12, 4
2024/5/30, 148, 76, 29, 11, 12, 5
2024/5/31, 136, 63, 33, 10, 11, 6
2024/6/1, 117, 63, 19, 14, 14, 7
2024/6/2, 147, 66, 21, 12, 12, 5
2024/6/3, 118, 77, 24, 11, 12, 5
2024/6/4, 140, 66, 25, 10, 12, 3
2024/6/5, 110, 83, 13, 10, 13, 5
2024/6/6, 133, 470, 34, 11, 13, 5
2024/6/7, 267, 194, 32, 10, 12, 5
2024/6/8, 190, 62, 7, 11, 11, 4
2024/6/9, 128, 69, 20, 10, 10, 6
2024/6/10, 136, 63, 25, 10, 11, 6
2024/6/11, 120, 67, 29, 13, 12, 6
2024/6/12, 118, 70, 29, 9, 12, 6
2024/6/13, 105, 63, 22, 8, 12, 5
2024/6/14, 105, 57, 26, 9, 10, 5
2024/6/15, 95, 60, 25, 10, 12, 5
2024/6/16, 87, 56, 35, 8, 12, 6
2024/6/17, 78, 59, 18, 9, 14, 5
2024/6/18, 83, 62, 26, 9, 13, 4
2024/6/19, 88, 69, 16, 9, 11, 3
2024/6/20, 110, 83, 25, 10, 13, 5
2024/6/21, 124, 53, 13, 26, 24, 6
2024/6/22, 114, 60, 22, 3, 16, 5
2024/6/23, 97, 59, 55, 10, 12, 6
2024/6/24, 101, 54, 25, 8, 12, 4
2024/6/25, 115, 50, 19, 7, 12, 4
2024/6/26, 108, 57, 18, 8, 12, 6
2024/6/27, 108, 53, 31, 10, 11, 4
2024/6/28, 67, 45, 13, 10, 12, 5
2024/6/29, 91, 41, 14, 12, 11, 5
2024/6/30, 113, 46, 21, 8, 13, 4
2024/1/1, 152, 76, 7, 15, 6, 7
2024/1/2, 154, 75, 6, 14, 7, 8
2024/1/3, 146, 73, 6, 14, 6, 8
2024/1/4, 144, 62, 27, 14, 6, 8
2024/1/5, 138, 68, 7, 15, 6, 7
2024/1/6, 135, 76, 7, 14, 6, 8
2024/1/7, 145, 81, 7, 14, 6, 10
2024/1/8, 154, 74, 5, 14, 6, 9
2024/1/9, 130, 61, 9, 15, 8, 10
2024/1/10, 118, 92, 11, 15, 8, 10
2024/1/11, 155, 82, 10, 16, 6, 13
2024/1/12, 137, 106, 8, 16, 6, 11
2024/1/13, 218, 90, 2, 16, 6, 16
2024/1/14, 167, 78, 9, 16, 7, 17
2024/1/15, 144, 80, 30, 16, 7, 12
2024/1/16, 152, 82, 7, 15, 6, 11
2024/1/17, 157, 68, 6, 14, 6, 9
2024/1/18, 135, 58, 5, 14, 9, 6
2024/1/19, 99, 74, 7, 14, 8, 10
2024/1/20, 140, 83, 6, 15, 9, 13
2024/1/21, 149, 85, 5, 15, 9, 13
2024/1/22, 158, 79, 6, 14, 8, 11
2024/1/23, 134, 71, 65, 15, 7, 12
2024/1/24, 143, 89, 6, 16, 9, 16
2024/1/25, 157, 92, 6, 16, 12, 19
2024/1/26, 155, 74, 7, 16, 13, 15
2024/1/27, 151, 68, 7, 16, 10, 8
2024/1/28, 126, 87, 5, 16, 11, 16
2024/1/29, 162, 80, 6, 25, 12, 16
2024/1/30, 155, 93, 5, 19, 12, 17
2024/1/31, 165, 86, 5, 19, 9, 11
2024/2/1, 148, 64, 7, 17, 7, 10
2024/2/2, 129, 95, 3, 24, 10, 14
2024/2/3, 162, 58, 6, 19, 14, 7
2024/2/4, 122, 57, 26, 19, 16, 8
2024/2/5, 110, 58, 47, 17, 11, 7
2024/2/6, 98, 51, 11, 16, 12, 4
2024/2/7, 78, 50, 10, 15, 12, 4
2024/2/8, 87, 59, 10, 16, 12, 7
2024/2/9, 100, 62, 10, 18, 11, 9
2024/2/10, 110, 72, 11, 18, 11, 12
2024/2/11, 143, 123, 13, 19, 15, 8
2024/2/12, 151, 74, 14, 19, 17, 7
2024/2/13, 153, 69, 9, 16, 12, 7
2024/2/14, 128, 76, 11, 18, 11, 12
2024/2/15, 141, 75, 9, 19, 10, 12
2024/2/16, 130, 70, 9, 20, 13, 12
2024/2/17, 125, 78, 4, 23, 14, 18
2024/2/18, 127, 67, 30, 20, 11, 10
2024/2/19, 113, 85, 7, 16, 11, 7
2024/2/20, 143, 79, 9, 15, 11, 6
2024/2/21, 120, 66, 8, 15, 15, 3
2024/2/22, 82, 55, 8, 17, 7, 3
2024/2/23, 65, 60, 8, 18, 13, 4
2024/2/24, 75, 60, 9, 15, 6, 4
2024/2/25, 82, 59, 88, 15, 7, 5
2024/2/26, 80, 56, 9, 15, 9, 5
2024/2/27, 76, 54, 7, 13, 6, 3
2024/2/28, 76, 60, 7, 17, 11, 4
2024/2/29, 84, 76, 8, 17, 8, 5
2024/3/1, 112, 44, 6, 16, 12, 3
2024/3/2, 66, 94, 6, 16, 12, 2
2024/3/3, 96, 57, 21, 15, 11, 3
2024/3/4, 74, 58, 12, 15, 12, 3
2024/3/5, 78, 54, 6, 13, 11, 4
2024/3/6, 77, 53, 36, 15, 11, 5
2024/3/7, 84, 58, 19, 15, 11, 4
2024/3/8, 83, 57, 19, 16, 11, 5
2024/3/9, 83, 60, 8, 17, 11, 8
2024/3/10, 95, 67, 10, 17, 13, 6
2024/3/11, 100, 68, 12, 19, 13, 7
2024/3/12, 100, 55, 26, 16, 12, 7
2024/3/13, 92, 53, 6, 19, 14, 6
2024/3/14, 83, , , , , 
2024/3/16, 98, 58, 23, 17, 10, 7
2024/3/17, 89, 58, 9, 16, 13, 6
2024/3/18, 92, 78, 11, 17, 14, 5
2024/3/19, 119, 61, 10, 17, 20, 7
2024/3/20, 97, 72, 9, 16, 12, 8
2024/3/21, 122, 71, 11, 16, 11, 9
2024/3/22, 142, 66, 16, 16, 12, 8
2024/3/23, 119, 71, 5, 16, 11, 6
2024/3/24, 113, 59, 7, 16, 10, 6
2024/3/25, 121, 76, 89, 15, 6, 5
2024/3/26, 138, 75, 8, 15, 12, 7
2024/3/27, 137, 66, 14, 15, 11, 6
2024/3/28, 115, 58, 5, 15, 13, 5
2024/3/29, 84, 80, 4, 19, 15, 12
2024/3/30, 156, 67, 6, 14, 11, 4
2024/3/31, 133, 59, 11, 13, 10, 3
2023/10/1, 113, 65, 3, 10, 11, 4
2023/10/2, 110, 60, 14, 12, 12, 5
2023/10/3, 101, 74, 20, 17, 8, 10
2023/10/4, 125, 64, 17, 15, 12, 9
2023/10/5, 114, 64, 13, 11, 9, 8
2023/10/6, 119, 60, 12, 4, 9, 6
2023/10/7, 113, 64, 11, 5, 8, 4
2023/10/8, 108, 58, 14, 8, 9, 5
2023/10/9, 88, 60, 12, 15, 9, 5
2023/10/10, 89, 65, 16, 16, 7, 7
2023/10/11, 117, 66, 17, 19, 7, 7
2023/10/12, 130, 70, 15, 13, 11, 10
2023/10/13, 141, 65, 15, 4, 12, 10
2023/10/14, 112, 73, 13, 5, 15, 10
2023/10/15, 135, 71, 13, 11, 11, 8
2023/10/16, 124, 49, 13, 19, 13, 7
2023/10/17, 80, 56, 16, 19, 13, 8
2023/10/18, 95, 58, 16, 18, 11, 8
2023/10/19, 95, 61, 18, 18, 11, 8
2023/10/20, 100, 65, 18, 19, 18, 9
2023/10/21, 117, 63, 22, 21, 17, 8
2023/10/22, 133, 56, 16, 20, 11, 10
2023/10/23, 118, 70, 19, 21, 8, 10
2023/10/24, 127, 73, 18, 21, 15, 10
2023/10/25, 122, 68, 21, 21, 13, 9
2023/10/26, 103, 67, 18, 22, 14, 9
2023/10/27, 122, 76, 18, 24, 15, 13
2023/10/28, 145, 80, 17, 23, 11, 12
2023/10/29, 149, 80, 20, 21, 15, 10
2023/10/30, 152, 85, 20, 25, 14, 13
2023/10/31, 157, 84, 19, 24, 12, 14
2023/11/1, 161, 79, 19, 22, 13, 12
2023/11/2, 152, 90, 20, 22, 13, 14
2023/11/3, 163, 97, 18, 23, 12, 15
2023/11/4, 175, 98, 16, 24, 13, 15
2023/11/5, 170, 111, 16, 23, 15, 17
2023/11/6, 182, 101, 17, 25, 14, 15
2023/11/7, 172, 104, 16, 24, 14, 16
2023/11/8, 171, 96, 17, 23, 15, 14
2023/11/9, 166, 68, 15, 23, 13, 8
2023/11/10, 127, 55, 4, 29, 11, 8
2023/11/11, 110, , , , , 
2023/11/19, 156, 74, 5, 21, 12, 12
2023/11/20, 154, , , , , 
2023/11/22, 180, 97, 21, 22, 12, 13
2023/11/23, 174, 108, 7, 22, 12, 14
2023/11/24, 177, 115, 8, 22, 6, 19
2023/11/25, 181, 104, 21, 20, 10, 16
2023/11/26, 176, 92, 11, 20, 12, 13
2023/11/27, 164, 47, 29, 19, 13, 9
2023/11/28, 85, 92, 14, 18, 6, 10
2023/11/29, 147, 85, 13, 20, 8, 12
2023/11/30, 163, 84, 12, 19, 8, 11
2023/12/1, 164, 88, 14, 17, 6, 11
2023/12/2, 163, 74, 12, 17, 7, 9
2023/12/3, 153, 66, 14, 17, 6, 9
2023/12/4, 132, 65, 16, 18, 7, 6
2023/12/5, 138, , , , , 
2023/12/7, 134, 77, 13, 19, 7, 10
2023/12/8, 144, 71, 12, 18, 7, 10
2023/12/9, 131, 72, 14, 17, 5, 8
2023/12/10, 127, 67, 14, 17, 8, 9
2023/12/11, 120, 78, 14, 15, 8, 9
2023/12/12, 150, , , , , 
2023/12/14, 128, 67, 4, 18, 11, 10
2023/12/15, 130, 72, 13, 19, 12, 9
2023/12/16, 132, 69, 12, 19, 13, 10
2023/12/17, 129, 72, 15, 17, 7, 9
2023/12/18, 150, 78, 10, 20, 9, 9
2023/12/19, 147, 74, 11, 18, 5, 10
2023/12/20, 142, 82, 10, 19, 7, 11
2023/12/21, 144, 76, 11, 18, 6, 12
2023/12/22, 136, 93, 15, 15, 7, 12
2023/12/23, 166, 93, 13, 17, 6, 13
2023/12/24, 169, 86, 12, 18, 7, 11
2023/12/25, 163, 68, 26, 18, 7, 9
2023/12/26, 128, 87, 12, 17, 7, 10
2023/12/27, 160, 79, 5, 16, 6, 12
2023/12/28, 152, 71, 6, 16, 7, 13
2023/12/29, 127, 63, 4, 16, 7, 7
2023/12/30, 141, 82, 7, 15, 7, 10
2023/12/31, 158, 74, 6, 15, 6, 8
2023/7/1, 73, 67, 12, 16, 12, 7
2023/7/2, 85, 62, 8, 13, 7, 6
2023/7/3, 80, 59, 7, 13, 8, 6
2023/7/4, 85, 63, 8, 13, 10, 8
2023/7/5, 97, 63, 8, 12, 8, 7
2023/7/6, 87, 82, 7, 12, 8, 5
2023/7/7, 80, 97, 6, 10, 10, 6
2023/7/8, 97, 58, 5, 12, 7, 6
2023/7/9, 71, 50, 4, 13, 11, 7
2023/7/10, 105, 68, 10, 21, 15, 7
2023/7/11, 74, 62, 13, 23, 10, 6
2023/7/12, 101, 58, 14, 21, 8, 6
2023/7/13, 90, 50, 13, 16, 7, 5
2023/7/14, 73, 45, 6, 19, 9, 5
2023/7/15, 67, 44, 5, 20, 9, 6
2023/7/16, 66, 52, 6, 19, 7, 7
2023/7/17, 77, 51, 4, 20, 8, 8
2023/7/18, 76, 48, 8, 21, 7, 8
2023/7/19, 73, 52, 9, 18, 6, 6
2023/7/20, 82, 51, 12, 18, 7, 7
2023/7/21, 78, 56, 10, 19, 8, 7
2023/7/22, 87, 47, 9, 19, 7, 6
2023/7/23, 74, 50, 10, 19, 8, 7
2023/7/24, 76, 43, 6, 19, 8, 7
2023/7/25, 71, 51, 6, 19, 7, 7
2023/7/26, 81, 49, 9, 18, 6, 6
2023/7/27, 78, 40, 7, 19, 6, 6
2023/7/28, 62, 45, 3, 19, 9, 5
2023/7/29, 56, 52, 5, 22, 9, 6
2023/7/30, 64, 48, 8, 20, 8, 5
2023/7/31, 60, 55, 8, 15, 7, 4
2023/8/1, 67, 55, 7, 17, 6, 5
2023/8/2, 69, 51, 8, 22, 5, 5
2023/8/3, 71, 60, 6, 24, 6, 6
2023/8/4, 70, 53, 8, 22, 9, 4
2023/8/5, 74, 52, 8, 23, 13, 4
2023/8/6, 70, 54, 9, 23, 9, 3
2023/8/7, 69, 58, 9, 21, 11, 3
2023/8/8, 73, 65, 8, 23, 9, 3
2023/8/9, 84, 63, 8, 24, 9, 3
2023/8/10, 82, 63, 10, 18, 11, 3
2023/8/11, 81, 58, 9, 17, 9, 1
2023/8/12, 75, 54, 9, 18, 9, 2
2023/8/13, 70, 57, 10, 17, 9, 3
2023/8/14, 74, 57, 11, 15, 9, 3
2023/8/15, 78, 50, 12, 18, 10, 3
2023/8/16, 71, 61, 12, 17, 5, 3
2023/8/17, 81, 69, 10, 17, 11, 4
2023/8/18, 91, 53, 11, 17, 10, 6
2023/8/19, 82, 47, 11, 14, 9, 5
2023/8/20, 73, 49, 11, 17, 10, 5
2023/8/21, 81, 43, 10, 15, 9, 4
2023/8/22, 71, 46, 6, 16, 9, 4
2023/8/23, 65, 48, 7, 17, 11, 4
2023/8/24, 62, 63, 9, 18, 4, 5
2023/8/25, 81, 75, 11, 16, 7, 4
2023/8/26, 92, 91, 11, 14, 4, 4
2023/8/27, 114, 76, 10, 16, 5, 5
2023/8/28, 97, 63, 11, 16, 5, 4
2023/8/29, 78, 62, 11, 15, 4, 4
2023/8/30, 81, 61, 12, 14, 7, 6
2023/8/31, 82, 60, 12, 15, 9, 6
2023/9/1, 81, 60, 14, 12, 8, 6
2023/9/2, 79, 58, 11, 12, 10, 8
2023/9/3, 77, 58, 8, 12, 10, 8
2023/9/4, 75, 67, 18, 14, 9, 7
2023/9/5, 94, 39, 11, 15, 10, 6
2023/9/6, 55, 42, 13, 20, 7, 7
2023/9/7, 66, 44, 11, 18, 10, 6
2023/9/8, 64, 39, 9, 16, 7, 6
2023/9/9, 56, 36, 6, 14, 6, 5
2023/9/10, 56, 35, 6, 16, 7, 7
2023/9/11, 61, 46, 8, 15, 6, 8
2023/9/12, 80, 45, 7, 12, 6, 7
2023/9/13, 74, 51, 8, 16, 7, 8
2023/9/14, 81, 52, 7, 14, 7, 6
2023/9/15, 79, 43, 4, 17, 6, 7
2023/9/16, 70, 40, 6, 16, 6, 6
2023/9/17, 63, 33, 5, 16, 6, 5
2023/9/18, 58, 45, 6, 15, 5, 6
2023/9/19, 73, 49, 7, 13, 8, 6
2023/9/20, 71, 49, 6, 13, 9, 5
2023/9/21, 73, 50, 4, 13, 9, 6
2023/9/22, 83, 52, 3, 13, 10, 7
2023/9/23, 90, 46, 3, 16, 9, 6
2023/9/24, 79, 51, 3, 14, 12, 4
2023/9/25, 77, 54, 3, 13, 8, 4
2023/9/26, 86, 63, 3, 13, 9, 4
2023/9/27, 103, 65, 3, 12, 8, 3
2023/9/28, 107, 76, 3, 15, 9, 5
2023/9/29, 122, 70, 3, 19, 15, 6
2023/9/30, 111, 70, 3, 9, 11, 4
2023/4/3, 90, 50, 20, 21, 5, 3
2023/4/4, 79, 57, 19, 21, 5, 3
2023/4/5, 82, 61, 20, 22, 6, 4
2023/4/6, 84, 56, 22, 22, 6, 3
2023/4/7, 84, 59, 21, 21, 6, 3
2023/4/8, 86, 55, 20, 25, 12, 5
2023/4/9, 88, 54, 17, 21, 5, 4
2023/4/10, 86, 64, 19, 17, 6, 5
2023/4/11, 93, 60, 16, 19, 6, 3
2023/4/12, 96, 60, 17, 16, 5, 5
2023/4/13, 95, 59, 19, 17, 6, 5
2023/4/14, 104, 60, 17, 16, 7, 5
2023/4/15, 93, 60, 12, 17, 8, 6
2023/4/16, 92, 53, 16, 15, 7, 4
2023/4/17, 83, 53, 13, 14, 9, 5
2023/4/18, 81, 200, 16, 15, 10, 4
2023/4/19, 147, 65, 13, 14, 5, 3
2023/4/20, 93, 70, 17, 15, 5, 4
2023/4/21, 103, 64, 17, 15, 5, 5
2023/4/22, 98, 59, 18, 14, 5, 3
2023/4/23, 90, 55, 19, 15, 5, 3
2023/4/24, 86, 60, 20, 16, 6, 6
2023/4/25, 98, 62, 31, 18, 8, 6
2023/4/26, 102, 64, 19, 19, 8, 5
2023/4/27, 100, 69, 17, 17, 7, 7
2023/4/28, 103, 60, 11, 18, 9, 7
2023/4/29, 97, 46, 14, 16, 7, 4
2023/4/30, 75, 49, 12, 17, 7, 6
2023/5/1, 85, 51, 15, 16, 8, 5
2023/5/2, 93, 46, 15, 16, 7, 5
2023/5/3, 87, 48, 19, 16, 7, 6
2023/5/4, 79, 51, 21, 15, 7, 5
2023/5/5, 82, 61, 22, 15, 7, 5
2023/5/6, 98, 57, 14, 16, 7, 3
2023/5/7, 91, 58, 16, 14, 7, 3
2023/5/8, 92, 66, 19, 14, 7, 4
2023/5/9, 106, 57, 22, 15, 7, 4
2023/5/10, 100, 63, 22, 16, 8, 5
2023/5/11, 116, 72, 21, 16, 8, 5
2023/5/12, 115, 71, 21, 15, 9, 5
2023/5/13, 120, 74, 20, 16, 10, 4
2023/5/14, 125, 57, 16, 19, 7, 7
2023/5/15, 85, 68, 17, 19, 8, 4
2023/5/16, 108, 63, 12, 19, 8, 4
2023/5/17, 100, 65, 20, 19, 10, 5
2023/5/18, 100, 56, 18, 20, 5, 5
2023/5/19, 88, , , , , 
2023/5/22, 92, 56, 17, 14, 4, 4
2023/5/23, 82, 60, 15, 21, 8, 6
2023/5/24, 93, 44, 17, 19, 8, 5
2023/5/25, 72, 40, 18, 18, 10, 5
2023/5/26, 63, 49, 13, 21, 8, 6
2023/5/27, 76, 53, 14, 17, 10, 5
2023/5/28, 82, 59, 14, 15, 10, 4
2023/5/29, 96, 55, 19, 16, 6, 6
2023/5/30, 95, 40, 15, 18, 6, 4
2023/5/31, 73, 41, 16, 20, 9, 4
2023/6/1, 75, 49, 16, 17, 7, 5
2023/6/2, 83, 54, 17, 17, 10, 5
2023/6/3, 93, 56, 16, 16, 7, 5
2023/6/4, 89, 75, 19, 14, 8, 4
2023/6/5, 99, 70, 19, 18, 8, 6
2023/6/6, 97, 104, 19, 18, 6, 7
2023/6/7, 166, 69, 17, 17, 9, 8
2023/6/8, 143, 57, 15, 13, 7, 7
2023/6/9, 115, 61, 12, 19, 10, 7
2023/6/10, 97, 63, 14, 13, 7, 8
2023/6/11, 121, 78, 11, 13, 7, 5
2023/6/12, 145, 54, 12, 14, 7, 6
2023/6/13, 77, 54, 20, 15, 8, 5
2023/6/14, 75, 58, 18, 13, 6, 4
2023/6/15, 75, 43, 18, 13, 8, 5
2023/6/16, 65, 46, 9, 11, 7, 3
2023/6/17, 69, 56, 5, 11, 9, 5
2023/6/18, 93, 51, 10, 12, 10, 6
2023/6/19, 84, 51, 13, 13, 10, 7
2023/6/20, 83, 75, 11, 12, 8, 5
2023/6/21, 86, 60, 7, 10, 7, 4
2023/6/22, 79, 67, 8, 12, 6, 5
2023/6/23, 76, 71, 11, 12, 7, 5
2023/6/24, 98, 53, 8, 13, 9, 6
2023/6/25, 77, 55, 6, 12, 9, 9
2023/6/26, 75, 44, 12, 11, 9, 7
2023/6/27, 75, 64, 7, 10, 6, 6
2023/6/28, 81, 97, 7, 11, 10, 7
2023/6/29, 59, 58, 7, 11, 8, 7
2023/6/30, 69, 60, 10, 11, 8, 9
2023/1/2, 149, 82, 14, 15, 4, 6
2023/1/3, 161, 80, 15, 15, 4, 8
2023/1/4, 161, 87, 13, 15, 5, 8
2023/1/5, 167, 95, 7, 16, 6, 15
2023/1/6, 172, 82, 13, 16, 5, 11
2023/1/7, 162, 76, 18, 17, 5, 9
2023/1/8, 151, 94, 15, 17, 5, 11
2023/1/9, 165, 80, 19, 17, 6, 7
2023/1/10, 151, 80, 16, 17, 7, 9
2023/1/11, 148, 102, 6, 18, 5, 15
2023/1/12, 180, 91, 8, 20, 6, 14
2023/1/13, 174, 70, 17, 16, 5, 4
2023/1/14, 130, 57, 24, 14, 6, 2
2023/1/15, 101, 64, 18, 16, 6, 4
2023/1/16, 123, 67, 15, 16, 7, 5
2023/1/17, 131, 73, 19, 16, 5, 7
2023/1/18, 129, 73, 19, 16, 4, 8
2023/1/19, 137, 74, 16, 17, 4, 6
2023/1/20, 146, 75, 17, 21, 4, 8
2023/1/21, 144, 100, 13, 20, 5, 12
2023/1/22, 175, 80, 17, 17, 5, 8
2023/1/23, 153, 66, 8, 19, 5, 9
2023/1/24, 131, 69, 11, 21, 6, 7
