date, pm25, pm10, o3, no2, so2, co
2023/3/26, 159, 83, 42, 9, 6, 3
2023/3/27, 153, 74, 39, 15, 7, 4
2023/3/28, 123, 85, 43, 18, 8, 4
2023/3/29, 140, 74, 30, 9, 6, 4
2023/3/30, 126, 48, 35, 8, 6, 3
2023/3/31, 86, , , , , 
2022/10/1, 92, 52, 13, 6, 17, 4
2022/10/2, 93, 41, 15, 6, 17, 5
2022/10/3, 72, 43, 18, 7, 16, 5
2022/10/4, 59, 61, 25, 9, 15, 5
2022/10/5, 79, 62, 20, 9, 6, 6
2022/10/6, 123, 39, 17, 10, 3, 5
2022/10/7, 78, 39, 11, 10, 4, 4
2022/10/8, 52, 35, 7, 8, 5, 3
2022/10/9, 39, 62, 14, 15, 6, 5
2022/10/10, 71, 67, 15, 8, 6, 5
2022/10/11, 84, 71, 16, 9, 4, 4
2022/10/12, 91, 79, 14, 11, 8, 7
2022/10/13, 123, 80, 19, 11, 5, 5
2022/10/14, 134, 85, 18, 10, 5, 6
2022/10/15, 101, 101, 17, 9, 4, 6
2022/10/16, 126, , , , , 
2022/10/24, 132, 146, 18, 10, 4, 6
2022/10/25, 154, 112, 14, 11, 3, 6
2022/10/26, 154, 94, 14, 12, 5, 6
2022/10/27, 131, 88, 14, 12, 4, 6
2022/10/28, 127, 88, 16, 10, 4, 5
2022/10/29, 127, 96, 16, 12, 4, 6
2022/10/30, 161, 104, 17, 14, 6, 7
2022/10/31, 141, 100, 18, 15, 5, 8
2022/11/1, 147, 102, 26, 15, 5, 8
2022/11/2, 167, 101, 19, 17, 5, 8
2022/11/3, 153, 84, 19, 12, 5, 7
2022/11/4, 129, 93, 14, 14, 5, 7
2022/11/5, 129, 86, 12, 14, 5, 6
2022/11/6, 131, 76, 11, 19, 4, 9
2022/11/7, 124, 71, 21, 11, 4, 6
2022/11/8, 138, 81, 24, 15, 4, 7
2022/11/9, 114, 77, 24, 11, 3, 5
2022/11/10, 132, 81, 27, 12, 3, 6
2022/11/11, 122, 84, 16, 12, 3, 7
2022/11/12, 142, 79, 15, 15, 4, 7
2022/11/13, 130, 78, 21, 19, 5, 6
2022/11/14, 121, 90, 25, 12, 4, 6
2022/11/15, 160, 84, 22, 10, 3, 4
2022/11/16, 153, 64, 21, 11, 4, 5
2022/11/17, 96, 67, 17, 13, 5, 6
2022/11/18, 109, 68, 19, 15, 4, 6
2022/11/19, 114, 71, 22, 12, 4, 5
2022/11/20, 130, 73, 20, 13, 4, 5
2022/11/21, 109, 63, 15, 13, 5, 6
2022/11/22, 108, 61, 16, 13, 7, 7
2022/11/23, 100, 66, 12, 15, 10, 6
2022/11/24, 114, 73, 14, 17, 13, 7
2022/11/25, 118, 75, 12, 17, 14, 8
2022/11/26, 120, 81, 13, 18, 9, 9
2022/11/27, 130, 84, 16, 19, 5, 8
2022/11/28, 139, 83, 16, 18, 6, 7
2022/11/29, 136, 109, 17, 18, 6, 7
2022/11/30, 158, 105, 14, 17, 9, 8
2022/12/1, 154, 89, 16, 17, 11, 9
2022/12/2, 148, 89, 15, 18, 10, 10
2022/12/3, 143, 90, 13, 17, 9, 6
2022/12/4, 145, 87, 19, 16, 7, 8
2022/12/5, 143, 79, 12, 16, 8, 8
2022/12/6, 139, 69, 16, 14, 10, 7
2022/12/7, 133, 80, 10, 13, 9, 6
2022/12/8, 149, 70, 15, 14, 12, 6
2022/12/9, 137, 78, 13, 15, 9, 8
2022/12/10, 148, 79, 14, 12, 9, 7
2022/12/11, 151, 74, 15, 13, 9, 7
2022/12/12, 121, 75, 13, 12, 9, 5
2022/12/13, 129, 69, 13, 11, 9, 5
2022/12/14, 132, 71, 12, 14, 8, 6
2022/12/15, 116, , , , , 
2022/12/17, 132, 90, 5, 18, 9, 10
2022/12/18, 124, 75, 2, 10, 8, 6
2022/12/19, 118, 102, 14, 19, 7, 6
2022/12/20, 151, 84, 17, 12, 7, 5
2022/12/21, 146, 97, 16, 13, 12, 7
2022/12/22, 159, 93, 15, 13, 11, 5
2022/12/23, 159, 86, 17, 9, 8, 5
2022/12/24, 154, 56, 11, 10, 7, 5
2022/12/25, 101, 172, 19, 13, 8, 7
2022/12/26, 135, 80, 13, 13, 9, 7
2022/12/27, 134, 95, 11, 14, 9, 8
2022/12/28, 137, 93, 14, 16, 9, 8
2022/12/29, 144, 84, 23, 11, 7, 6
2022/12/30, 128, 103, 17, 8, 10, 5
2022/12/31, 159, 58, 13, 11, 7, 5
2023/1/1, 102, 87, 15, 11, 8, 5
2022/7/1, 84, 86, 5, 14, 12, 6
2022/7/2, 116, 76, 6, 14, 12, 6
2022/7/3, 116, 92, 11, 14, 13, 7
2022/7/4, 125, 69, 23, 14, 13, 6
2022/7/5, 128, 120, 13, 14, 13, 7
2022/7/6, 124, 75, 17, 14, 14, 6
2022/7/7, 98, 75, 10, 14, 13, 7
2022/7/8, 122, 90, 12, 14, 13, 7
2022/7/9, 138, 76, 7, 14, 12, 6
2022/7/10, 93, 79, 10, 14, 17, 8
2022/7/11, 109, 58, 15, 14, 20, 7
2022/7/12, 82, 60, 10, 14, 13, 6
2022/7/13, 80, 70, 14, 14, 12, 6
2022/7/14, 107, 56, 13, 13, 13, 6
2022/7/15, 81, 47, 16, 13, 13, 7
2022/7/16, 82, 45, 18, 14, 19, 4
2022/7/17, 72, 51, 21, 13, 16, 6
2022/7/18, 85, 59, 26, 14, 12, 5
2022/7/19, 100, 60, 16, 14, 13, 5
2022/7/20, 74, 61, 18, 14, 12, 3
2022/7/21, 77, 70, 15, 14, 8, 3
2022/7/22, 80, 54, 17, 14, 18, 6
2022/7/23, 95, 54, 19, 14, 20, 6
2022/7/24, 73, 50, 17, 14, 17, 4
2022/7/25, 82, 50, 16, 14, 8, 3
2022/7/26, 94, 53, 13, 14, 17, 6
2022/7/27, 83, 57, 12, 14, 17, 3
2022/7/28, 86, 70, 14, 14, 23, 3
2022/7/29, 80, 79, 16, 14, 9, 3
2022/7/30, 99, 62, 13, 14, 16, 6
2022/7/31, 82, 61, 10, 14, 10, 3
2022/8/1, 79, 73, 11, 14, 9, 4
2022/8/2, 101, 74, 11, 14, 10, 6
2022/8/3, 104, 76, 9, 14, 9, 5
2022/8/4, 113, 129, 7, 14, 9, 6
2022/8/5, 127, 74, 11, 14, 10, 7
2022/8/6, 124, 89, 10, 14, 9, 7
2022/8/7, 79, 66, 11, 14, 7, 6
2022/8/8, 100, 54, 12, 15, 6, 6
2022/8/9, 107, 58, 16, 15, 5, 6
2022/8/10, 100, 52, 14, 15, 5, 5
2022/8/11, 71, 59, 12, 15, 5, 6
2022/8/12, 84, 59, 6, 15, 5, 5
2022/8/13, 53, 68, 8, 15, 6, 4
2022/8/14, 90, 73, 9, 15, 5, 6
2022/8/15, 114, 56, 9, 15, 5, 7
2022/8/16, 106, 58, 9, 15, 4, 5
2022/8/17, 92, 64, 5, 15, 4, 6
2022/8/18, 85, 62, 7, 15, 4, 8
2022/8/19, 80, 58, 10, 15, 4, 6
2022/8/20, 102, 67, 11, 15, 7, 7
2022/8/21, 115, 71, 13, 15, 4, 6
2022/8/22, 91, 45, 10, 16, 4, 5
2022/8/23, 84, 59, 7, 17, 6, 4
2022/8/24, 96, 70, 9, 17, 8, 5
2022/8/25, 92, 77, 11, 17, 9, 5
2022/8/26, 118, 82, 12, 17, 9, 4
2022/8/27, 127, 89, 11, 17, 11, 6
2022/8/28, 132, 89, 12, 16, 12, 5
2022/8/29, 154, 86, 14, 11, 8, 5
2022/8/30, 121, 66, 14, 9, 2, 6
2022/8/31, 88, 68, 14, 9, 9, 5
2022/9/1, 106, 61, 13, 10, 9, 5
2022/9/2, 97, 56, 14, 9, 10, 5
2022/9/3, 84, 54, 10, 10, 9, 5
2022/9/4, 87, 47, 15, 9, 11, 5
2022/9/5, 88, 58, 14, 11, 12, 6
2022/9/6, 107, 47, 16, 12, 14, 7
2022/9/7, 100, 66, 18, 13, 11, 6
2022/9/8, 121, 73, 23, 11, 7, 6
2022/9/9, 137, 163, 22, 6, 8, 7
2022/9/10, 148, 134, 15, 6, 9, 7
2022/9/11, 106, 55, 17, 5, 11, 5
2022/9/12, 101, 47, 15, 3, 13, 4
2022/9/13, 79, 56, 15, 4, 12, 5
2022/9/14, 80, 54, 17, 3, 14, 6
2022/9/15, 64, 63, 17, 4, 15, 5
2022/9/16, 100, 74, 15, 4, 14, 5
2022/9/17, 109, 72, 15, 3, 14, 5
2022/9/18, 130, 72, 15, 6, 13, 6
2022/9/19, 110, 71, 19, 5, 11, 6
2022/9/20, 75, 71, 17, 5, 14, 5
2022/9/21, 104, 70, 16, 1, 11, 5
2022/9/22, 89, 51, 15, , 11, 5
2022/9/23, 69, 56, 13, , 11, 4
2022/9/24, 74, 59, 13, , 10, 4
2022/9/25, 100, 64, 11, 3, 12, 5
2022/9/26, 116, 67, 13, 6, 14, 7
2022/9/27, 102, 58, 14, 6, 12, 5
2022/9/28, 111, 55, 14, 6, 5, 5
2022/9/29, 112, 59, 17, 6, 16, 5
2022/9/30, 112, 52, 18, 6, 17, 4
2022/4/1, 141, 80, 30, 15, 8, 9
2022/4/2, 130, 74, 24, 13, 7, 7
2022/4/3, 124, 79, 29, 15, 10, 7
2022/4/4, 121, 81, 30, 12, 10, 7
2022/4/5, 141, 71, 25, 11, 7, 6
2022/4/6, 95, 76, 25, 17, 7, 8
2022/4/7, 118, 81, 22, 19, 7, 10
2022/4/8, 146, 82, 23, 12, 5, 5
2022/4/9, 161, 73, 21, 12, 7, 6
2022/4/10, 101, 68, 22, 9, 7, 5
2022/4/11, 97, 78, 20, 8, 8, 4
2022/4/12, 155, 127, 22, 7, 8, 5
2022/4/13, 163, 158, 20, 15, 7, 6
2022/4/14, 168, 79, 20, 18, 8, 9
2022/4/15, 128, 64, 22, 11, 7, 6
2022/4/16, 126, 73, 21, 9, 8, 5
2022/4/17, 132, 65, 19, 5, 6, 3
2022/4/18, 122, 56, 19, 9, 7, 5
2022/4/19, 101, 71, 37, 8, 7, 4
2022/4/20, 120, 91, 22, 13, 6, 7
2022/4/21, 157, 69, 22, 14, 8, 6
2022/4/22, 133, 83, 25, 14, 8, 8
2022/4/23, 144, 78, 22, 15, 7, 8
2022/4/24, 126, 70, 26, 13, 8, 7
2022/4/25, 121, 209, 20, 12, 8, 7
2022/4/26, 194, 71, 22, 13, 10, 6
2022/4/27, 133, 64, 22, 6, 8, 4
2022/4/28, 126, 76, 35, 6, 10, 4
2022/4/29, 142, 111, 22, 10, 8, 7
2022/4/30, 154, 95, 20, 7, 6, 4
2022/5/1, 173, 97, 19, 6, 7, 4
2022/5/2, 159, 98, 22, 5, 6, 3
2022/5/3, 162, 91, 22, 5, 5, 4
2022/5/4, 157, 94, 24, 9, 6, 4
2022/5/5, 145, 100, 26, 8, 6, 5
2022/5/6, 153, 95, 28, 14, 7, 5
2022/5/7, 140, 88, 23, 8, 8, 5
2022/5/8, 135, 85, 26, 12, 8, 7
2022/5/9, 141, 78, 23, 10, 8, 6
2022/5/10, 156, 79, 32, 11, 10, 5
2022/5/11, 140, 79, 26, 10, 7, 6
2022/5/12, 143, 75, 26, 8, 9, 5
2022/5/13, 134, 94, 20, 11, 6, 5
2022/5/14, 122, 96, 24, 5, 6, 2
2022/5/15, 128, 135, 22, 5, 7, 2
2022/5/16, 178, 121, 23, 4, 9, 4
2022/5/17, 171, 121, 26, 8, 6, 5
2022/5/18, 183, 116, 27, 17, 6, 7
2022/5/19, 170, 102, 25, 7, 4, 4
2022/5/20, 147, 148, 21, 5, 9, 5
2022/5/21, 162, 147, 18, 5, 6, 3
2022/5/22, 140, 115, 18, 6, 7, 5
2022/5/23, 133, 95, 21, 9, 7, 5
2022/5/24, 133, 108, 19, 11, 6, 5
2022/5/25, 166, 102, 17, 9, 5, 4
2022/5/26, 178, 87, 15, 6, 9, 4
2022/5/27, 150, 113, 15, 5, 13, 5
2022/5/28, 142, 110, 15, 5, 7, 5
2022/5/29, 148, 102, 19, 6, 14, 7
2022/5/30, 131, 96, 18, 7, 12, 5
2022/5/31, 136, 99, 20, 7, 9, 4
2022/6/1, 150, 100, 22, 6, 8, 4
2022/6/2, 162, 92, 22, 8, 12, 5
2022/6/3, 174, 95, 20, 7, 14, 7
2022/6/4, 173, 106, 21, 8, 12, 7
2022/6/5, 213, 106, 20, 8, 16, 8
2022/6/6, 173, 106, 22, 6, 14, 6
2022/6/7, 151, 117, 17, 6, 20, 4
2022/6/8, 165, 110, 19, 5, 13, 4
2022/6/9, 158, 75, 18, 5, 8, 3
2022/6/10, 130, 76, 19, 6, 9, 4
2022/6/11, 140, 68, 17, 6, 10, 4
2022/6/12, 140, 68, 19, 6, 11, 5
2022/6/13, 114, 54, 18, 8, 8, 5
2022/6/14, 76, 57, 18, 7, 10, 4
2022/6/15, 114, 61, 16, 8, 9, 5
2022/6/16, 114, 54, 15, 7, 9, 4
2022/6/17, 84, 50, 16, 6, 9, 5
2022/6/18, 82, 57, 12, 7, 8, 4
2022/6/19, 76, 47, 13, 10, 12, 6
2022/6/20, 71, 73, 16, 9, 8, 5
2022/6/21, 118, 62, 22, 9, 8, 5
2022/6/22, 86, 116, 21, 10, 8, 6
2022/6/23, 145, 116, 19, 12, 8, 6
2022/6/24, 174, 99, 22, , 8, 7
2022/6/25, 162, 87, 9, , 7, 6
2022/6/26, 119, 78, 25, , 10, 8
2022/6/27, 158, 67, 24, 18, 11, 7
2022/6/28, 120, 57, 20, 18, 12, 4
2022/6/29, 99, 64, 17, 17, 8, 4
2022/6/30, 112, 92, 11, 14, 14, 6
2022/1/3, 141, 84, 24, 13, 3, 7
2022/1/4, 169, 78, 23, 10, 4, 5
2022/1/5, 153, 88, 13, 7, 3, 7
2022/1/6, 148, 72, 16, 6, 5, 7
2022/1/7, 132, 40, 19, 5, 4, 6
2022/1/8, 91, 34, 21, 3, 2, 4
2022/1/9, 73, 40, 24, 5, 2, 6
2022/1/10, 72, 45, 26, 4, 2, 4
2022/1/11, 89, 63, 28, 7, 4, 6
2022/1/12, 136, 78, 27, 9, 6, 7
2022/1/13, 141, 73, 31, 7, 6, 6
2022/1/14, 164, 79, 18, 6, 6, 6
2022/1/15, 136, 81, 18, 8, 6, 8
2022/1/16, 125, 89, 12, 10, 6, 8
2022/1/17, 149, 85, 17, 10, 5, 11
2022/1/18, 163, 86, 17, 14, 6, 10
2022/1/19, 116, 79, 20, 11, 6, 7
2022/1/20, 157, 83, 19, 7, 6, 7
2022/1/21, 125, 136, 14, 5, 6, 5
2022/1/22, 119, , , , , 
2022/1/24, 106, 47, 28, 9, 6, 6
2022/1/25, 104, 54, 31, 9, 6, 5
2022/1/26, 112, 58, 30, 10, 6, 6
2022/1/27, 115, 66, 28, 12, 6, 8
2022/1/28, 167, 75, 26, 15, 7, 10
2022/1/29, 123, 66, 32, 13, 5, 7
2022/1/30, 117, 66, 33, 10, 5, 7
2022/1/31, 106, 76, 22, 14, 5, 8
2022/2/1, 133, 80, 33, 13, 5, 7
2022/2/2, 131, 87, 37, 4, 5, 2
2022/2/3, 165, 88, 18, 13, 6, 5
2022/2/4, 141, 70, 14, 9, 5, 6
2022/2/5, 153, 67, 15, 9, 6, 5
2022/2/6, 58, 73, 17, 9, 6, 7
2022/2/7, 98, 71, 14, 11, 9, 8
2022/2/8, 106, 55, 16, 5, 6, 5
2022/2/9, 113, 63, 14, 8, 7, 5
2022/2/10, 95, 66, 15, 10, 6, 6
2022/2/11, 119, 66, 13, 11, 6, 7
2022/2/12, 149, 61, 16, 9, 7, 5
2022/2/13, 122, 61, 23, 9, 6, 5
2022/2/14, 145, 62, 20, 10, 6, 5
2022/2/15, 108, 67, 19, 9, 7, 5
2022/2/16, 113, 71, 21, 11, 8, 5
2022/2/17, 122, 78, 18, 11, 6, 9
2022/2/18, 135, 60, 24, 8, 5, 5
2022/2/19, 130, 92, 19, 7, 5, 3
2022/2/20, 137, 98, 21, 12, 5, 6
2022/2/21, 159, 84, 18, 6, 6, 4
2022/2/22, 165, 129, 24, 9, 7, 4
2022/2/23, 182, 115, 25, 11, 6, 6
2022/2/24, 158, 89, 26, 11, 7, 6
2022/2/25, 153, 86, 17, 11, 7, 6
2022/2/26, 197, 62, 17, 6, 5, 4
2022/2/27, 126, 61, 22, 8, 7, 5
2022/2/28, 93, 77, 20, 10, 7, 6
2022/3/1, 155, 76, 24, 7, 6, 4
2022/3/2, 115, 75, 21, 6, 6, 4
2022/3/3, 134, 66, 18, 5, 7, 4
2022/3/4, 97, 69, 17, 8, 6, 5
2022/3/5, 77, 73, 24, 7, 7, 5
2022/3/6, 148, 81, 19, 13, 7, 7
2022/3/7, 135, 81, 23, 9, 7, 6
2022/3/8, 124, 63, 21, 7, 6, 4
2022/3/9, 99, 69, 16, 11, 6, 6
2022/3/10, 109, 88, 17, 10, 6, 6
2022/3/11, 128, 78, 17, 11, 7, 7
2022/3/12, 130, 82, 17, 13, 7, 8
2022/3/13, 138, 74, 19, 13, 7, 7
2022/3/14, 129, 69, 33, 11, 9, 8
2022/3/15, 115, 72, 22, 12, 6, 4
2022/3/16, 117, 64, 24, 11, 6, 8
2022/3/17, 96, 64, 20, 12, 6, 6
2022/3/18, 101, 60, 24, 10, 7, 4
2022/3/19, 88, 105, 20, 10, 7, 3
2022/3/20, 123, 92, 24, 14, 7, 7
2022/3/21, 158, 88, 24, 15, 7, 7
2022/3/22, 143, 72, 18, 9, 7, 4
2022/3/23, 131, 93, 22, 11, 7, 6
2022/3/24, 162, 84, 40, 11, 6, 6
2022/3/25, 206, 86, 23, 13, 6, 7
2022/3/26, 122, 90, 24, 14, 6, 8
2022/3/27, 154, 80, 27, 15, 10, 7
2022/3/28, 134, 96, 23, 12, 7, 7
2022/3/29, 157, 98, 23, 14, 7, 8
2022/3/30, 166, 94, 32, 11, 11, 6
2022/3/31, 130, 74, 30, 12, 7, 7
2021/10/1, 123, 68, 10, 7, 6, 6
2021/10/2, 98, 73, 9, 8, 5, 6
2021/10/3, 169, 74, 8, 8, 5, 6
2021/10/4, 106, 79, 10, 9, 5, 5
2021/10/5, 111, 80, 8, 7, 10, 7
2021/10/6, 131, 81, 9, 8, 10, 7
2021/10/7, 116, 90, 9, 11, 10, 8
2021/10/8, 111, 91, 10, 11, 10, 7
2021/10/9, 139, 97, 9, 14, 10, 8
2021/10/10, 152, 76, 14, 10, 9, 6
2021/10/11, 138, 55, 11, 11, 6, 6
2021/10/12, 105, 69, 21, 9, 6, 4
2021/10/13, 114, 77, 25, 13, 4, 6
2021/10/14, 164, 76, 25, 12, 4, 6
2021/10/15, 125, 59, 19, 13, 5, 6
2021/10/16, 114, 67, 19, 9, 9, 7
2021/10/17, 137, 32, 13, 5, 9, 5
2021/10/18, 76, 47, 24, 9, 10, 6
2021/10/19, 99, 76, 20, 15, 5, 8
2021/10/20, 151, 65, 25, 16, 4, 6
2021/10/21, 126, 57, 21, 11, 4, 4
2021/10/22, 103, 50, 16, 14, 4, 6
2021/10/23, 97, 59, 17, 12, 4, 6
2021/10/24, 124, 73, 23, 7, 4, 3
2021/10/25, 136, 69, 25, 9, 4, 5
2021/10/26, 128, 80, 24, 13, 5, 7
2021/10/27, 129, 69, 27, 10, 4, 7
2021/10/28, 133, 73, 31, 12, 10, 6
2021/10/29, 116, 74, 32, 14, 7, 9
2021/10/30, 139, 79, 28, 17, 7, 7
2021/10/31, 141, 74, 20, 21, 7, 11
2021/11/1, 127, 75, 27, 19, 6, 8
2021/11/2, 137, 72, 29, 13, 5, 6
2021/11/3, 138, 115, 34, 17, 4, 9
2021/11/4, 184, 174, 31, 16, 7, 9
2021/11/5, 189, 98, 31, 17, 7, 10
2021/11/6, 154, 84, 26, 18, 6, 10
2021/11/7, 136, 72, 24, 11, 8, 10
2021/11/8, 127, 78, 23, 13, 5, 9
2021/11/9, 142, 74, 18, 18, 6, 9
2021/11/10, 135, 55, 20, 11, 6, 8
2021/11/11, 114, 50, 23, 17, 6, 9
2021/11/12, 104, 49, 31, 17, 6, 10
2021/11/13, 125, 73, 30, 18, 6, 12
2021/11/14, 126, 96, 33, 17, 5, 9
2021/11/15, 127, 106, 37, 17, 6, 11
2021/11/16, 161, 99, 49, 16, 6, 9
2021/11/17, 161, 90, 43, 16, 10, 8
2021/11/18, 163, 71, 28, 16, 6, 9
2021/11/19, 161, 51, 23, 27, 6, 8
2021/11/20, 110, 50, 19, 18, 6, 10
2021/11/21, 75, 94, 27, 18, 6, 11
2021/11/22, 118, 82, 22, 18, 6, 11
2021/11/23, 96, 86, 28, 20, 6, 11
2021/11/24, 101, 82, 24, 20, 6, 15
2021/11/25, 144, 77, 21, 18, 6, 10
2021/11/26, 125, 72, 21, 15, 6, 7
2021/11/27, 75, 66, 27, 17, 6, 8
2021/11/28, 116, 75, 32, 15, 7, 8
2021/11/29, 139, 71, 28, 16, 6, 8
2021/11/30, 113, 69, 40, 11, 6, 5
2021/12/1, 119, 72, 28, 15, 6, 6
2021/12/2, 104, 38, 22, 12, 6, 5
2021/12/3, 78, 53, 26, 14, 6, 8
2021/12/4, 91, 64, 28, 11, 6, 7
2021/12/5, 123, 71, 28, 11, 8, 7
2021/12/6, 120, 59, 35, 11, 7, 7
2021/12/7, 119, 64, 29, 14, 7, 9
2021/12/8, 120, 65, 32, 14, 6, 7
2021/12/9, 108, 57, 35, 11, 7, 5
2021/12/10, 93, 71, 32, 14, 7, 9
2021/12/11, 114, 96, 30, 15, 7, 9
2021/12/12, 123, 75, 32, 15, 7, 9
2021/12/13, 125, 72, 30, 14, 7, 9
2021/12/14, 128, 82, 35, 13, 7, 10
2021/12/15, 142, 80, 37, 9, 6, 7
2021/12/16, 139, 64, 34, 7, 6, 5
2021/12/17, 125, 69, 26, 12, 7, 9
2021/12/18, 133, 76, 25, 13, 7, 10
2021/12/19, 125, 89, 25, 17, 7, 12
2021/12/20, 132, 98, 21, 17, 7, 13
2021/12/21, 135, 98, 20, 18, 7, 10
2021/12/22, 133, 100, 27, 17, 7, 11
2021/12/23, 141, 92, 13, 17, 7, 12
2021/12/24, 136, 99, 25, 16, 7, 11
2021/12/25, 158, 90, 28, 10, 6, 7
2021/12/26, 159, 102, 24, 8, 6, 8
2021/12/27, 172, 95, 24, 7, 6, 7
2021/12/28, 150, 79, 25, 11, 7, 6
2021/12/29, 108, 66, 30, 10, 6, 5
2021/12/30, 95, 64, 31, 9, 6, 6
2021/12/31, 103, 79, 30, 13, 4, 8
2022/1/1, 161, 82, 32, 12, 4, 10
2022/1/2, 136, 97, 33, 15, 3, 11
2021/7/1, 104, 67, 22, 6, 3, 4
2021/7/2, 113, 60, 18, 5, 5, 3
2021/7/3, 122, 56, 19, 5, 9, 4
2021/7/4, 118, 55, 19, 6, 7, 4
2021/7/5, 101, 62, 19, 6, 6, 4
2021/7/6, 92, 63, 18, 4, 6, 3
2021/7/7, 101, 61, 18, 5, 8, 5
2021/7/8, 107, 59, 21, 4, 5, 4
2021/7/9, 115, 49, 18, 5, 8, 5
2021/7/10, 101, 44, 22, 4, 5, 5
2021/7/11, 81, 53, 26, 4, 6, 5
2021/7/12, 124, 48, 28, 4, 8, 5
2021/7/13, 80, 45, 18, 6, 5, 4
2021/7/14, 86, 63, 22, 5, 11, 5
2021/7/15, 104, 71, 22, 6, 12, 5
2021/7/16, 107, 62, 22, 5, 14, 4
2021/7/17, 120, 61, 18, 3, 7, 5
2021/7/18, 95, 44, 11, 7, 8, 4
2021/7/19, 72, 38, 30, 4, 7, 5
2021/7/20, 82, 43, 11, 6, 10, 4
2021/7/21, 84, 81, 14, 6, 4, 4
2021/7/22, 122, 57, 14, 6, 6, 5
2021/7/23, 118, 60, 15, 8, 8, 7
2021/7/24, 102, 67, 17, 7, 10, 6
2021/7/25, 111, 48, 12, 5, 8, 5
2021/7/26, 78, 50, 7, 5, 5, 4
2021/7/27, 122, 50, 8, 6, 7, 5
2021/7/28, 114, 38, 18, 5, 5, 4
2021/7/29, 85, 55, 6, 5, 8, 4
2021/7/30, 105, 60, 7, 3, 6, 4
2021/7/31, 107, 49, 6, 3, 10, 4
2021/8/1, 118, 71, 7, 4, 11, 5
2021/8/2, 112, 62, 8, 3, 11, 4
2021/8/3, 106, 63, 12, 4, 7, 5
2021/8/4, 111, 59, 13, 4, 5, 4
2021/8/5, 96, 61, 16, 4, 18, 5
2021/8/6, 78, 48, 16, 4, 16, 5
2021/8/7, 78, 65, 10, 6, 16, 6
2021/8/8, 106, 68, 11, 5, 13, 5
2021/8/9, 109, 62, 14, 5, 11, 4
2021/8/10, 109, 60, 14, 6, 10, 4
2021/8/11, 104, 60, 10, 5, 11, 5
2021/8/12, 108, 61, 14, 4, 10, 5
2021/8/13, 115, 60, 15, 5, 10, 5
2021/8/14, 116, 60, 14, 4, 12, 5
2021/8/15, 104, 65, 13, 6, 22, 7
2021/8/16, 104, 71, 15, 7, 8, 7
2021/8/17, 128, 64, 13, 7, 10, 6
2021/8/18, 122, 98, 10, 2, 18, 6
2021/8/19, 86, 66, 9, 6, 9, 4
2021/8/20, 146, 51, 19, 4, 10, 7
2021/8/21, 93, 36, 14, 4, 4, 5
2021/8/22, 86, 42, 14, 6, 2, 5
2021/8/23, 86, 48, 12, 4, 2, 4
2021/8/24, 99, 48, 11, 4, 2, 4
2021/8/25, 88, 74, 14, 5, 2, 5
2021/8/26, 131, 72, 40, 8, 6, 5
2021/8/27, 124, 76, 16, 9, 8, 5
2021/8/28, 124, 74, 16, 9, 5, 6
2021/8/29, 122, 61, 19, 4, 4, 5
2021/8/30, 114, 42, 14, 3, 4, 5
2021/8/31, 82, 39, 9, 3, 5, 5
2021/9/1, 84, 45, 7, 5, 7, 5
2021/9/2, 77, 51, 9, 7, 7, 5
2021/9/3, 83, 50, 11, 5, 7, 6
2021/9/4, 75, 55, 8, 7, 7, 7
2021/9/5, 95, 48, 9, 7, 7, 7
2021/9/6, 90, 49, 9, 4, 7, 4
2021/9/7, 110, 44, 10, 2, 7, 5
2021/9/8, 63, 45, 8, 2, 7, 5
2021/9/9, 93, 42, 5, 3, 8, 7
2021/9/10, 80, 46, 9, 4, 7, 6
2021/9/11, 90, 40, 4, 2, 7, 5
2021/9/12, 76, 46, 4, 3, 7, 5
2021/9/13, 84, 45, 15, 4, 8, 5
2021/9/14, 83, 42, 22, 6, 4, 4
2021/9/15, 80, 39, 19, 4, 7, 4
2021/9/16, 73, 40, 22, 4, 6, 5
2021/9/17, 74, 47, 20, 3, 5, 4
2021/9/18, 89, , , , , 
2021/9/20, 156, 47, 36, 9, 5, 5
2021/9/21, 103, 58, 10, 10, 9, 6
2021/9/22, 102, 60, 12, 4, 8, 7
2021/9/23, 96, 62, 15, 5, 5, 5
2021/9/24, 133, 69, 18, 6, 5, 7
2021/9/25, 138, 69, 22, 8, 6, 5
2021/9/26, 141, 67, 18, 4, 4, 5
2021/9/27, 105, 68, 8, 4, 5, 7
2021/9/28, 88, 67, 7, 3, 4, 5
2021/9/29, 100, 64, 7, 4, 5, 5
2021/9/30, 95, 70, 7, 7, 5, 6
2021/4/1, 100, 68, 39, 12, 2, 4
2021/4/2, 101, 67, 43, 15, 3, 5
2021/4/3, 106, 71, 42, 18, 3, 7
2021/4/4, 109, 73, 29, 12, 3, 3
2021/4/5, 136, 76, 35, 5, 16, 4
2021/4/6, 129, 253, 33, 6, 14, 2
2021/4/7, 282, 79, 39, 8, 3, 2
2021/4/8, 140, 64, 41, 11, 3, 3
2021/4/9, 116, 66, 48, 13, 4, 4
2021/4/10, 135, 67, 42, 13, 4, 5
2021/4/11, 134, 76, 39, 19, 4, 8
2021/4/12, 141, 73, 42, 14, 5, 8
2021/4/13, 126, 78, 36, 14, 8, 5
2021/4/14, 144, 62, 32, 10, 2, 4
2021/4/15, 126, 95, 25, 9, 3, 3
