date, pm25, pm10, o3, no2, so2, co
2024/9/5, 66, 35, 5, 1, 5, 3
2024/9/6, 80, 19, 6, , 4, 10
2024/9/7, 49, 15, 7, , 4, 5
2024/9/8, 42, 19, 7, 1, 5, 4
2024/9/9, 51, 19, 7, 1, 5, 4
2024/9/10, 51, 45, 7, , 4, 5
2024/9/11, 94, 18, 6, 1, 5, 10
2024/9/12, 50, 35, 6, , 4, 3
2024/9/13, 76, 21, 7, , 4, 3
2024/9/14, 55, 19, 6, 1, 4, 2
2024/9/15, 53, 22, 6, 1, 5, 3
2024/9/16, 57, 28, 7, 1, 5, 2
2024/9/17, 67, 34, 6, 1, 5, 5
2024/9/18, 78, 37, 5, 1, 5, 5
2024/9/19, 83, 34, 8, 3, 7, 11
2024/9/20, 55, 31, 8, , 6, 10
2024/9/21, 53, 17, 8, 1, 3, 11
2024/9/22, 32, 27, 9, 1, 4, 11
2024/9/23, 45, 17, 8, 1, 1, 11
2024/9/24, 32, 29, 8, , 1, 10
2024/9/25, 48, 34, 8, 1, 5, 10
2024/9/26, 55, 49, 10, , 13, 6
2024/9/27, 101, 54, 8, , 10, 9
2024/9/28, 88, 27, 8, 1, 5, 9
2024/9/29, 44, 27, 8, 1, 5, 9
2024/9/30, 42, 39, 8, 1, 7, 11
2024/4/3, 91, 29, 6, 2, 3, 16
2024/4/4, 65, 53, 8, 2, 2, 20
2024/4/5, 100, , 3, 3, , 18
2024/4/7, 85, 32, 8, 2, 1, 17
2024/4/8, 69, 49, 12, 3, 2, 18
2024/4/9, 102, 57, 16, 2, 2, 19
2024/4/10, 115, 51, 17, 2, 2, 16
2024/4/11, 100, , 11, 2, 5, 16
2024/4/13, 111, 59, 17, 2, 4, 18
2024/4/14, 121, 58, 16, 2, 4, 16
2024/4/15, 118, 58, 13, 3, 2, 15
2024/4/16, 117, 53, 13, 3, 2, 19
2024/4/17, 108, 42, 7, 3, 2, 15
2024/4/18, 86, 37, 7, 3, 2, 16
2024/4/19, 76, 22, 6, 3, 1, 18
2024/4/20, 55, 46, 6, 3, 1, 17
2024/4/21, 92, 39, 7, 3, 1, 19
2024/4/22, 79, 42, 7, 3, 2, 16
2024/4/23, 86, 43, 7, 3, 1, 18
2024/4/24, 88, 55, 7, 2, 3, 17
2024/4/25, 98, , 6, 2, 1, 18
2024/4/27, 99, 46, 7, 3, 2, 18
2024/4/28, 89, 37, 8, 3, 1, 17
2024/4/29, 76, 42, 8, 3, 2, 19
2024/4/30, 88, 65, 9, 3, 1, 13
2024/5/1, 121, 44, 7, 3, 2, 16
2024/5/2, 91, 69, 7, 2, 8, 21
2024/5/3, 131, 55, 6, 3, 7, 16
2024/5/4, 100, 73, 5, 2, 1, 13
2024/5/5, 109, 25, 7, 2, 1, 15
2024/5/6, 54, 30, 6, 3, 2, 17
2024/5/7, 62, 20, 4, 2, 1, 19
2024/5/8, 45, 22, 18, 3, 2, 20
2024/5/9, 49, 12, 7, 3, 2, 16
2024/5/10, 30, 21, 6, 3, 1, 15
2024/5/11, 48, , 6, 3, 2, 18
2024/5/13, 47, 18, 6, 3, 1, 18
2024/5/14, 42, 23, 6, 3, 4, 19
2024/5/15, 55, 24, 6, 3, 1, 21
2024/5/16, 55, 40, 8, 3, 1, 21
2024/5/17, 68, 14, 7, 3, 1, 15
2024/5/18, 35, 15, 6, 2, 3, 19
2024/5/19, 34, 25, 7, , 1, 18
2024/5/20, 49, 30, 7, 2, 2, 19
2024/5/21, 59, 233, 11, 2, 2, 16
2024/5/22, 188, 40, 47, 2, 2, 19
2024/5/23, 140, 49, 7, 3, 3, 19
2024/5/24, 125, 47, 14, 2, 1, 19
2024/5/25, 122, 36, 17, 2, 1, 20
2024/5/26, 137, 74, 8, 3, 2, 19
2024/5/27, 158, 57, 12, 3, 1, 25
2024/5/28, 145, 61, 12, 3, 2, 20
2024/5/29, 153, 47, 15, 3, 2, 22
2024/5/30, 121, 51, 18, 2, 2, 17
2024/5/31, 140, 59, 3, 2, 2, 18
2024/6/1, 153, 55, 2, 2, 1, 17
2024/6/2, 120, 45, 6, , 2, 17
2024/6/3, 115, 395, 5, , 1, 19
2024/6/4, 154, 34, 2, 2, 2, 19
2024/6/5, 175, 35, 2, 2, 2, 15
2024/6/6, 113, 30, 2, 2, 1, 21
2024/6/7, 75, 45, 2, 2, 3, 16
2024/6/8, 95, 24, 2, 2, 1, 22
2024/6/9, 61, 49, 2, 2, 1, 18
2024/6/10, 105, 55, 2, 2, 1, 17
2024/6/11, 118, 44, 2, 2, 1, 18
2024/6/12, 95, 148, 2, 2, 2, 17
2024/6/13, 170, 49, 2, 2, 1, 24
2024/6/14, 104, 75, 3, 1, 1, 14
2024/6/15, 140, 56, 2, 2, 1, 17
2024/6/16, 118, 66, 2, 2, 2, 16
2024/6/17, 145, 22, 2, 2, 2, 25
2024/6/18, 58, 37, 62, 2, 1, 9
2024/6/19, 81, 50, 2, 2, 1, 17
2024/6/20, 109, 47, 2, 2, 2, 14
2024/6/21, 99, 52, 2, 1, 2, 19
2024/6/22, 109, 51, 2, 2, 1, 21
2024/6/23, 110, 53, 4, 2, 1, 15
2024/6/24, 114, 55, 5, 2, 1, 20
2024/6/25, 118, 47, 5, 1, 1, 20
2024/6/26, 102, 57, 8, 2, 1, 20
2024/6/27, 93, 73, 6, 2, 1, 20
2024/6/28, 160, 60, 5, 2, 1, 20
2024/6/29, 266, 66, 9, 2, 1, 19
2024/6/30, 196, 47, 5, 2, 1, 18
2024/1/1, 145, 63, 13, 3, 2, 10
2024/1/2, 127, 71, 11, 4, 3, 10
2024/1/3, 130, 33, 9, 4, 3, 12
2024/1/4, 63, 91, 8, 4, 2, 8
2024/1/5, 140, 59, 8, 3, 1, 7
2024/1/6, 90, 78, 9, 3, 1, 8
2024/1/7, 121, 83, 12, 3, 3, 12
2024/1/8, 122, 84, 13, 3, 1, 11
2024/1/9, 135, 89, 11, 3, 3, 11
2024/1/10, 140, 75, 15, 4, 1, 4
2024/1/11, 100, 96, 10, 4, 2, 9
2024/1/12, 132, 202, 9, 4, 2, 10
2024/1/13, 185, 504, 5, 4, 7, 9
2024/1/14, 376, 95, 8, 3, 2, 9
2024/1/15, 149, 179, 10, 4, 2, 11
2024/1/16, 170, 81, 9, 4, 2, 10
2024/1/17, 100, 47, 4, 3, 1, 8
2024/1/18, 65, 72, 4, 4, 4, 7
2024/1/19, 104, 109, 4, 4, 2, 12
2024/1/20, 139, 124, 4, 3, 2, 10
2024/1/21, 128, 70, 4, 4, 2, 6
2024/1/22, 100, 65, 5, 3, 2, 6
2024/1/23, 91, 63, 6, 4, 2, 10
2024/1/24, 97, 58, 10, 3, 4, 13
2024/1/25, 104, 52, 18, 3, 2, 12
2024/1/26, 107, 44, 8, 4, 1, 10
2024/1/27, 90, 39, 11, 4, 1, 11
2024/1/28, 73, 53, 13, 3, 2, 10
2024/1/29, 107, 73, 11, 4, 1, 9
2024/1/30, 94, 43, 8, 3, 1, 7
2024/1/31, 78, 34, 4, 4, 1, 11
2024/2/1, 75, 41, 6, 3, 1, 10
2024/2/2, 75, 29, 10, 4, 1, 10
2024/2/3, 78, 33, 9, 4, 2, 12
2024/2/4, 73, 43, 9, 3, 3, 12
2024/2/5, 106, 59, 6, 4, 4, 12
2024/2/6, 109, 65, 8, 4, 5, 12
2024/2/7, 134, 52, 7, 4, 3, 12
2024/2/8, 88, 55, 5, 3, 3, 12
2024/2/9, 112, 51, 6, 4, 4, 12
2024/2/10, 165, 53, 14, 4, 4, 14
2024/2/11, 155, 51, 11, 4, 3, 12
2024/2/12, 134, 65, 8, 3, 5, 12
2024/2/13, 105, 62, 8, 4, 3, 13
2024/2/14, 83, 62, 10, 3, 4, 14
2024/2/15, 95, 67, 9, 4, 2, 12
2024/2/16, 109, 66, 7, 3, 3, 7
2024/2/17, 106, 60, 6, 4, 3, 13
2024/2/18, 92, 63, 8, 3, 3, 11
2024/2/19, 118, 51, 8, 3, 3, 12
2024/2/20, 89, 63, 5, 4, 3, 10
2024/2/21, 108, 59, 5, 3, 3, 12
2024/2/22, 103, 55, 5, 3, 3, 12
2024/2/23, 93, 43, 8, 4, 2, 14
2024/2/24, 75, 39, 5, 4, 1, 12
2024/2/25, 70, 35, 5, 4, 5, 11
2024/2/26, 64, 36, 5, 4, 3, 12
2024/2/27, 67, 38, 6, 3, 5, 13
2024/2/28, 69, 44, 8, 3, 3, 15
2024/2/29, 76, 44, 17, 4, 4, 11
2024/3/1, 75, 64, 9, 5, 3, 12
2024/3/2, 99, 54, 10, 4, 3, 13
2024/3/3, 91, 57, 8, 6, 3, 10
2024/3/4, 99, 53, 3, 2, 3, 5
2024/3/5, 92, 61, 3, 2, 3, 11
2024/3/6, 98, 58, 3, 2, 2, 13
2024/3/7, 100, 56, 6, 2, 3, 17
2024/3/8, 96, 58, 5, 2, 3, 17
2024/3/9, 101, 49, 7, 2, 2, 15
2024/3/10, 85, 58, 5, 2, 2, 18
2024/3/11, 100, 51, 8, 2, 3, 18
2024/3/12, 87, 61, 9, 2, 4, 14
2024/3/13, 108, 48, 6, 2, 3, 23
2024/3/14, 82, , , , , 
2024/3/16, 69, 23, 5, 2, 2, 16
2024/3/17, 50, 35, 6, 2, 2, 21
2024/3/18, 66, 38, 6, 2, 4, 22
2024/3/19, 70, 56, 6, 3, 2, 18
2024/3/20, 97, 33, 5, 3, 4, 19
2024/3/21, 63, 39, 5, 3, 3, 17
2024/3/22, 71, 38, 6, 3, 6, 15
2024/3/23, 70, 39, 6, 2, 5, 16
2024/3/24, 71, 28, 6, 2, 4, 17
2024/3/25, 57, 36, 6, 3, 3, 15
2024/3/26, 67, 44, 7, 2, 3, 17
2024/3/27, 80, 67, 7, 2, 3, 16
2024/3/28, 115, , 6, 2, 3, 17
2023/10/3, 75, 40, 21, 7, 1, 7
2023/10/4, 63, 59, 20, 7, 1, 11
2023/10/5, 95, 58, 20, 8, 1, 7
2023/10/6, 95, , , , , 
2023/10/8, 35, 47, 20, 7, 1, 5
2023/10/9, 28, 54, 20, 7, 1, 8
2023/10/10, 65, 54, 21, 7, 1, 4
2023/10/11, 107, 56, 22, 7, 1, 5
2023/10/12, 94, 75, 19, 7, 1, 9
2023/10/13, 62, 82, 17, 7, 1, 6
2023/10/14, 146, 240, 20, 6, 1, 10
2023/10/15, 148, 35, 18, 6, 1, 9
2023/10/16, 102, 73, 20, 7, 1, 10
2023/10/17, 149, 106, 20, 7, 1, 9
2023/10/18, 177, 112, 19, 7, 1, 11
2023/10/19, 137, 104, 19, 7, 1, 10
2023/10/20, 150, 80, 18, 7, 1, 10
2023/10/21, 152, 77, 20, 7, 1, 11
2023/10/22, 144, 93, 20, 7, 1, 10
2023/10/23, 163, 102, 20, 7, 1, 12
2023/10/24, 159, 106, 20, 7, 2, 10
2023/10/25, 169, 99, 19, 7, 2, 11
2023/10/26, 162, 81, 18, 7, 3, 9
2023/10/27, 146, 62, 19, 7, 1, 11
2023/10/28, 89, 52, 19, 7, 1, 11
2023/10/29, 88, 68, 16, 7, 1, 14
2023/10/30, 129, 85, 16, 7, 1, 12
2023/10/31, 142, 66, 17, 6, 1, 11
2023/11/1, 92, 46, 18, 7, 1, 12
2023/11/2, 52, 40, 17, 7, 1, 11
2023/11/3, 45, 30, 18, 5, 3, 13
2023/11/4, 60, 36, 4, 5, 1, 8
2023/11/5, 56, 39, 5, 4, 2, 12
2023/11/6, 56, 41, 4, 4, 2, 16
2023/11/7, 63, 47, 5, 4, 1, 10
2023/11/8, 106, 51, 4, 4, 2, 8
2023/11/9, 90, 69, 8, 4, 1, 9
2023/11/10, 144, 70, 5, 5, 2, 12
2023/11/11, 150, , , , , 
2023/11/19, 65, 21, 7, 4, 1, 10
2023/11/20, 83, , , , , 
2023/11/22, 48, 23, 3, 4, 1, 7
2023/11/23, 60, 16, 4, 4, 3, 8
2023/11/24, 75, 43, 6, 4, 1, 12
2023/11/25, 83, 46, 8, 3, 2, 10
2023/11/26, 106, 27, 3, 4, 1, 16
2023/11/27, 63, 24, 6, 4, 2, 10
2023/11/28, 57, 17, 3, 4, 2, 10
2023/11/29, 55, 22, 3, 4, 2, 9
2023/11/30, 54, 15, 3, 4, 2, 5
2023/12/1, 45, 29, 13, 4, 2, 3
2023/12/2, 76, 15, 4, 4, 1, 7
2023/12/3, 45, 8, 4, 4, 1, 
2023/12/4, 45, , , , , 
2023/12/9, 498, 65, 7, 4, 3, 
2023/12/10, 173, 58, 10, 4, 2, 
2023/12/11, 114, 24, 11, 4, 1, 
2023/12/12, 69, , , , , 
2023/12/14, 96, 75, 14, 4, 1, 
2023/12/15, 152, 64, 13, 4, 1, 11
2023/12/16, 122, 57, 13, 4, 4, 8
2023/12/17, 110, 58, 17, 4, 1, 10
2023/12/18, 112, 68, 19, 4, 2, 7
2023/12/19, 135, 85, 15, 4, 2, 7
2023/12/20, 147, 60, 18, 4, 4, 14
2023/12/21, 120, 21, 18, 4, 3, 16
2023/12/22, 46, , , , , 
2023/12/24, 147, 65, 8, 4, 2, 7
2023/12/25, 131, 67, 6, 5, 2, 13
2023/12/26, 131, 57, 7, 12, 2, 9
2023/12/27, 108, 53, 6, 12, 1, 11
2023/12/28, 98, 51, 6, 13, 2, 10
2023/12/29, 92, 63, 8, 12, 2, 8
2023/12/30, 126, 66, 12, 11, 2, 10
2023/12/31, 128, 75, 13, 7, 3, 11
2023/7/1, 58, 49, 16, 4, 2, 13
2023/7/2, 64, 41, 19, 4, 2, 11
2023/7/3, 77, 42, 22, 4, 2, 13
2023/7/4, 75, 53, 22, 4, 3, 13
2023/7/5, 70, 42, 23, 4, 3, 13
2023/7/6, 60, 48, 24, 4, 3, 7
2023/7/7, 63, 41, 23, 4, 3, 12
2023/7/8, 63, 46, 21, 4, 4, 12
2023/7/9, 57, , 17, 4, , 
2023/7/11, 85, 30, 22, 9, 3, 17
2023/7/12, 75, 35, 22, 9, 3, 21
2023/7/13, 62, 38, 23, 9, 3, 20
2023/7/14, 80, 34, 22, 9, 3, 23
2023/7/15, 99, 41, 21, 9, 3, 19
2023/7/16, 88, 44, 23, 9, 2, 20
2023/7/17, 95, 46, 24, 8, 3, 20
2023/7/18, 99, 45, 24, 8, 3, 18
2023/7/19, 95, 49, 23, 8, 3, 22
2023/7/20, 108, 44, 21, 7, 3, 19
2023/7/21, 98, 41, 20, 9, 3, 19
2023/7/22, 91, 43, 17, 9, 3, 28
2023/7/23, 92, 42, 18, 9, 3, 24
2023/7/24, 91, 34, 18, 8, 3, 20
2023/7/25, 78, 38, 20, 9, 3, 20
2023/7/26, 83, 45, 23, 9, 3, 19
2023/7/27, 102, 64, 18, 7, 4, 26
2023/7/28, 121, 57, 22, 8, 3, 21
2023/7/29, 98, 43, 22, 8, 3, 22
2023/7/30, 87, 41, 24, 8, 4, 17
2023/7/31, 69, 50, 24, 8, 3, 22
2023/8/1, 83, 58, 24, 8, 3, 22
2023/8/2, 103, 54, 23, 9, 4, 19
2023/8/3, 101, 50, 22, 8, 3, 22
2023/8/4, 99, 37, 18, 8, 3, 16
2023/8/5, 81, 72, 17, 8, 3, 18
2023/8/7, 59, 52, 18, 8, 3, 16
2023/8/8, 96, 52, 18, 8, 3, 24
2023/8/9, 96, 47, 17, 8, 3, 20
2023/8/10, 86, 46, 17, 8, 3, 15
2023/8/11, 95, 45, 17, 8, 3, 23
2023/8/12, 114, 50, 17, 8, 3, 21
2023/8/13, 113, 43, 18, 8, 3, 20
2023/8/14, 102, 31, 18, 8, 2, 22
2023/8/15, 49, 48, 18, 9, 3, 18
2023/8/16, 93, 40, 18, 8, 3, 17
2023/8/17, 78, 31, 26, 7, 5, 7
2023/8/18, 65, 42, 6, 7, 3, 9
2023/8/19, 92, 35, 8, 7, 5, 9
2023/8/20, 95, 47, 5, 7, 3, 10
2023/8/21, 119, 60, 17, 7, 2, 8
2023/8/22, 132, 55, 8, 7, 5, 8
2023/8/23, 139, 55, 15, 7, 4, 5
2023/8/24, 101, 49, 18, 7, 2, 9
2023/8/25, 64, 47, 18, 7, 2, 8
2023/8/26, 33, 34, 18, 6, 1, 5
2023/8/27, 76, 39, 19, 7, 1, 9
2023/8/28, 72, 33, 18, 7, 1, 8
2023/8/29, 60, 42, 18, 7, 1, 13
2023/8/30, 64, 42, 18, 7, 1, 6
2023/8/31, 56, 47, 18, 7, 4, 6
2023/9/1, 70, 40, 18, 7, 2, 5
2023/9/2, 75, 32, 18, 7, 1, 5
2023/9/3, 59, 34, 17, 7, 1, 6
2023/9/4, 65, 36, 16, 7, 1, 8
2023/9/5, 53, 36, 18, 6, 1, 6
2023/9/6, 59, 35, 18, 7, 1, 5
2023/9/7, 61, 30, 18, 7, 1, 6
2023/9/8, 52, 37, 18, 7, 1, 8
2023/9/9, 64, 36, 18, 7, 1, 7
2023/9/10, 57, 58, 18, 7, 1, 9
2023/9/11, 107, 71, 18, 7, 1, 7
2023/9/12, 110, 69, 19, 7, 1, 4
2023/9/13, 104, 60, 19, 7, 1, 4
2023/9/14, 69, 54, 19, 7, 1, 8
2023/9/15, 91, 35, 18, 8, 1, 8
2023/9/16, 56, 37, 18, 8, 1, 9
2023/9/17, 34, 35, 18, 8, 1, 11
2023/9/18, 52, 37, 19, 8, 1, 13
2023/9/19, 50, 51, 19, 8, 1, 5
2023/9/20, 63, 48, 19, 8, 1, 8
2023/9/21, 65, 50, 19, 8, 1, 7
2023/9/22, 71, 52, 19, 8, 1, 7
2023/9/23, 49, 31, 20, 8, 1, 6
2023/9/24, 36, 41, 19, 8, 1, 8
2023/9/25, 41, 45, 19, 7, 1, 7
2023/9/26, 48, , , , , 
2023/9/29, 64, , , , , 
2023/4/3, 53, 30, 27, 10, 5, 11
2023/4/4, 52, 30, 28, 9, 5, 9
2023/4/5, 42, 27, 26, 10, 5, 11
2023/4/6, 43, 31, 25, 10, 5, 10
2023/4/7, 45, 29, 25, 10, 5, 11
2023/4/8, 51, 37, 25, 10, 5, 10
2023/4/9, 67, 42, 25, 10, 5, 9
2023/4/10, 60, 52, 25, 10, 5, 11
2023/4/11, 61, 61, 25, 10, 5, 12
2023/4/12, 82, 91, 24, 10, 5, 12
2023/4/13, 98, 64, 25, 10, 5, 13
2023/4/14, 91, 56, 24, 10, 5, 9
2023/4/15, 78, 56, 24, 10, 5, 10
2023/4/16, 74, 56, 24, 10, 5, 11
2023/4/17, 75, 51, 23, 9, 5, 13
2023/4/18, 69, 43, 23, 10, 6, 19
2023/4/19, 63, 46, 24, 9, 7, 12
2023/4/20, 66, 47, 24, 10, 5, 11
2023/4/21, 65, 45, 22, 10, 6, 13
2023/4/22, 75, 31, 25, 10, 6, 9
2023/4/23, 57, 31, 23, 9, 6, 13
2023/4/24, 47, 29, 24, 9, 6, 11
2023/4/25, 41, 44, 26, 10, 6, 11
2023/4/26, 64, 54, 25, 10, 17, 10
2023/4/27, 83, 41, 23, 9, 37, 11
2023/4/28, 60, 36, 23, 9, 14, 9
2023/4/29, 56, 32, 23, 10, 8, 10
2023/4/30, 60, 21, 21, 10, 10, 9
2023/5/1, 50, 12, 23, 9, 14, 9
2023/5/2, 32, 26, 21, 9, 37, 8
2023/5/3, 55, 37, 23, 9, 33, 10
2023/5/4, 58, 40, 24, 9, 17, 11
2023/5/5, 53, 41, 22, 9, 28, 11
2023/5/6, 60, 40, 24, 9, 31, 10
2023/5/7, 52, 40, 24, 9, 28, 10
2023/5/8, 61, 51, 24, 9, 34, 10
2023/5/9, 79, 48, 25, 9, 20, 9
2023/5/10, 75, 59, 22, 9, 3, 9
2023/5/11, 104, 75, 24, 9, 5, 11
2023/5/12, 115, 64, 23, 9, 2, 8
2023/5/13, 88, 67, 25, 9, 1, 12
2023/5/14, 102, 59, 24, 9, 2, 11
2023/5/15, 76, 63, 23, 9, 6, 13
2023/5/16, 83, 54, 23, 9, , 10
2023/5/17, 68, 48, 24, 9, , 11
2023/5/18, 64, 50, 24, 9, 1, 10
2023/5/19, 72, , , , , 
2023/5/22, 70, 58, 24, 9, , 8
2023/5/23, 72, 49, 23, 9, , 11
2023/5/24, 64, 50, 23, 9, , 9
2023/5/25, 66, 57, 23, 9, 1, 9
2023/5/26, 131, 60, 23, 9, 1, 10
2023/5/27, 124, 57, 22, 9, , 9
2023/5/28, 122, 55, 22, 9, , 9
2023/5/29, 118, 44, 25, 9, , 11
2023/5/30, 98, 59, 20, 9, 1, 12
2023/5/31, 129, 54, 23, 9, , 10
2023/6/1, 118, 72, 22, 8, , 11
2023/6/2, 140, 61, 23, 8, 1, 10
2023/6/3, 133, 51, 22, 9, , 12
2023/6/4, 109, 78, 20, 4, 1, 10
2023/6/5, 123, 58, 22, 4, 3, 10
2023/6/6, 98, 54, 22, 4, 3, 10
2023/6/7, 91, 49, 22, 4, 3, 10
2023/6/8, 81, 48, 23, 4, 3, 10
2023/6/9, 73, 45, 21, 4, 3, 11
2023/6/10, 72, 42, 23, 4, 3, 8
2023/6/11, 71, 41, 19, 4, 3, 5
2023/6/12, 74, 47, 23, 4, 4, 8
2023/6/13, 68, 52, 25, 4, 3, 8
2023/6/14, 76, 55, 22, 4, 3, 5
2023/6/15, 88, 52, 22, 4, 3, 11
2023/6/16, 91, 54, 21, 4, 3, 11
2023/6/17, 91, 39, 11, 4, 4, 15
2023/6/18, 65, 32, 15, 4, 3, 19
2023/6/19, 71, 29, 25, 4, 2, 14
2023/6/20, 81, 27, 21, 4, 2, 11
2023/6/21, 75, 31, 23, 4, 2, 9
2023/6/22, 94, 35, 22, 4, 2, 15
2023/6/23, 90, 15, 21, 4, 2, 15
2023/6/24, 50, 12, 23, 4, 2, 13
2023/6/25, 43, 26, 21, 4, 3, 9
2023/6/26, 81, 37, 23, 4, 3, 7
2023/6/27, 67, 39, 21, 4, 3, 12
2023/6/28, 59, 27, 20, 4, 2, 16
2023/6/29, 54, 30, 22, 4, 2, 11
2023/6/30, 53, 42, 24, 4, 2, 12
2023/1/2, 101, 59, 14, 9, 6, 5
2023/1/3, 101, 63, 14, 10, 11, 5
2023/1/4, 118, 54, 16, 10, 22, 10
2023/1/5, 94, 68, 15, 9, 14, 4
2023/1/6, 115, 78, 14, 9, 9, 7
2023/1/7, 133, 83, 14, 9, 9, 5
2023/1/8, 156, 73, 16, 9, 9, 6
2023/1/9, 122, 80, 16, 9, 15, 10
2023/1/10, 130, 79, 16, 9, 10, 7
2023/1/11, 134, 71, 17, 9, 12, 9
2023/1/12, 116, 73, 17, 9, 11, 6
2023/1/13, 107, 123, 16, 9, 22, 4
2023/1/14, 156, 54, 16, 10, 17, 5
2023/1/15, 94, 54, 16, 10, 14, 7
2023/1/16, 127, 50, 16, 10, 14, 7
2023/1/17, 101, 61, 15, 10, 15, 5
2023/1/18, 121, 68, 16, 10, 15, 5
2023/1/19, 122, 78, 12, 9, 12, 4
2023/1/20, 149, 74, 17, 10, 16, 6
2023/1/21, 134, 67, 17, 9, 9, 5
2023/1/22, 121, 51, 13, 9, 8, 6
2023/1/23, 91, 48, 16, 10, 20, 11
2023/1/24, 99, 70, 17, 9, 15, 6
2023/1/25, 124, 91, 16, 9, 16, 6
2023/1/26, 163, 65, 18, 9, 14, 8
2023/1/27, 116, 79, 16, 9, 18, 10
2023/1/28, 130, 72, 17, 9, 12, 12
2023/1/29, 132, 54, 16, 9, 6, 14
2023/1/30, 93, 67, 14, 10, 14, 8
2023/1/31, 124, 64, 17, 9, 9, 9
2023/2/1, 116, 64, , 9, 10, 10
2023/2/2, 137, 60, , 10, 15, 9
2023/2/3, 129, 73, , 10, 23, 9
2023/2/4, 144, 65, , 9, 15, 11
2023/2/5, 138, 65, , 9, 14, 9
2023/2/6, 135, 61, , 9, 11, 9
2023/2/7, 105, 61, , 9, 22, 13
2023/2/8, 95, 63, , 9, 18, 9
2023/2/9, 91, 67, 14, 9, 23, 15
2023/2/10, 92, 72, 14, 10, 19, 10
2023/2/11, 122, 74, 13, 10, 16, 11
2023/2/12, 129, 74, 13, 10, 22, 11
2023/2/13, 125, 73, 14, 10, 22, 12
2023/2/14, 114, 67, 14, 10, 19, 9
2023/2/15, 103, 74, 13, 9, 11, 7
2023/2/16, 118, 74, 14, 9, 7, 8
2023/2/17, 110, 58, 13, 10, 8, 8
2023/2/18, 78, 39, 13, 10, 11, 10
2023/2/19, 52, 44, 13, 10, 9, 10
2023/2/20, 42, 59, 13, 10, 7, 10
2023/2/21, 50, 62, 13, 10, 6, 10
2023/2/22, 47, 60, 13, 10, 6, 10
2023/2/23, 82, 49, 13, 10, 6, 12
2023/2/24, 72, 60, 13, 10, 6, 11
2023/2/25, 80, 62, 12, 10, 6, 13
2023/2/26, 87, 62, 12, 10, 6, 13
2023/2/27, 83, 57, 12, 9, 6, 11
2023/2/28, 88, 55, 12, 10, 6, 10
2023/3/1, 81, 62, 11, 10, 6, 11
2023/3/2, 109, 81, 12, 10, 6, 10
2023/3/3, 112, 81, 12, 9, 6, 10
2023/3/4, 110, 62, 12, 9, 6, 9
2023/3/5, 85, 59, 12, 10, 6, 9
2023/3/6, 83, 61, 22, 9, 6, 10
2023/3/7, 82, 53, 26, 10, 6, 9
2023/3/8, 69, 55, 26, 9, 6, 10
2023/3/9, 82, 60, 27, 9, 6, 12
2023/3/10, 131, 59, 27, 9, 6, 11
2023/3/11, 103, 60, 27, 9, 6, 9
2023/3/12, 102, 61, 27, 10, 6, 11
2023/3/13, 99, 59, 28, 10, 10, 11
2023/3/14, 97, 61, 27, 10, 30, 9
2023/3/15, 109, 42, 27, 10, 44, 10
2023/3/16, 69, 38, 26, 10, 24, 10
2023/3/17, 60, 31, 28, 10, 7, 10
2023/3/18, 54, 30, 26, 10, 7, 8
2023/3/19, 59, 27, 27, 9, 7, 10
2023/3/20, 49, 28, 27, 9, 7, 13
2023/3/21, 54, 28, 27, 9, 5, 8
2023/3/22, 55, 23, 26, 9, 5, 13
2023/3/23, 46, 29, 28, 9, 5, 10
2023/3/24, 46, 23, 27, 9, 5, 8
2023/3/25, 38, 23, 26, 9, 5, 10
2023/3/26, 41, 31, 28, 9, 5, 9
2023/3/27, 50, 34, 27, 10, 5, 11
2023/3/28, 49, 37, 27, 9, 5, 8
2023/3/29, 58, 31, 27, 9, 5, 9
2023/3/30, 48, 44, 30, 9, 5, 9
2023/3/31, 67, , , , , 
2022/10/1, 91, 52, 1, 7, 4, 14
2022/10/2, 97, 63, 1, 7, 2, 17
2022/10/3, 97, 66, 1, 7, 3, 9
2022/10/4, 121, 66, 1, 7, 7, 8
2022/10/5, 158, 52, 1, 6, 9, 12
2022/10/6, 144, 40, 1, 7, 4, 13
2022/10/7, 171, 57, 1, 7, 12, 11
2022/10/8, 71, 21, 1, 7, 3, 18
2022/10/9, 56, 21, 1, 7, 3, 18
2022/10/10, 37, 33, 1, 7, 3, 14
2022/10/11, 72, 38, 1, 7, 3, 10
2022/10/12, 62, 37, 1, 7, 5, 11
2022/10/13, 40, 35, 1, 7, 5, 11
2022/10/14, 58, 41, 1, 6, 3, 18
2022/10/15, 61, 13, 1, 7, 3, 15
2022/10/16, 33, , , , , 
2022/10/24, 153, 144, 16, 15, 10, 17
2022/10/25, 120, 76, 17, 9, 8, 11
2022/10/26, 154, 56, 10, 9, 5, 11
2022/10/27, 100, 30, 14, 9, 5, 7
2022/10/28, 49, 40, 12, 9, 5, 16
2022/10/29, 66, 54, 17, 9, 6, 7
2022/10/30, 105, , , , , 
2022/11/1, 31, 13, 8, 9, 4, 13
2022/11/2, 10, 19, 14, 9, 4, 13
2022/11/3, 37, 23, 15, 9, 5, 16
2022/11/4, 65, 36, 14, 10, 5, 16
2022/11/5, 94, 50, 15, 10, 5, 11
2022/11/6, 130, 62, 11, 9, 4, 14
2022/11/7, 160, 58, 9, 9, 4, 15
2022/11/8, 119, 57, 13, 10, 4, 8
