date, pm25, pm10, o3, no2, so2, co
2020/6/27, 87, 195, 19, 10, 3, 6
2020/6/28, 118, 106, 35, 13, 6, 5
2020/6/29, 96, 77, 23, 15, 3, 5
2020/6/30, 111, 78, 53, 11, 3, 11
2020/1/1, 538, 451, 12, 28, 9, 45
2020/1/2, 447, 326, 13, 22, 5, 34
2020/1/3, 356, 254, 16, 21, 5, 20
2020/1/4, 330, 172, 20, 20, 4, 10
2020/1/5, 272, 157, 6, 21, 7, 11
2020/1/6, 241, 110, 4, 17, 6, 7
2020/1/7, 188, 117, 16, 13, 3, 10
2020/1/8, 225, 120, 12, 11, 3, 8
2020/1/9, 217, 196, 17, 25, 4, 16
2020/1/10, 262, 281, 29, 24, 7, 23
2020/1/11, 333, 326, 21, 24, 5, 30
2020/1/12, 364, 292, 12, 22, 6, 22
2020/1/13, 336, 131, 13, 14, 5, 12
2020/1/14, 227, 155, 19, 17, 5, 13
2020/1/15, 233, 150, 2, 15, 5, 13
2020/1/16, 247, 124, 9, 12, 3, 13
2020/1/17, 218, 175, 10, 16, 3, 16
2020/1/18, 249, 151, 22, 11, 3, 9
2020/1/19, 232, 188, 10, 13, 3, 16
2020/1/20, 265, 233, 15, 13, 3, 17
2020/1/21, 286, 263, 26, 14, 5, 19
2020/1/22, 314, 100, 29, 12, 5, 7
2020/1/23, 170, 126, 35, 15, 4, 12
2020/1/24, 199, 193, 37, 20, 4, 19
2020/1/25, 255, 271, 33, 18, , 25
2020/1/26, 323, 279, 12, 26, 16, 21
2020/1/27, 320, 108, 18, 17, 6, 8
2020/1/28, 188, 113, 30, 14, 6, 11
2020/1/29, 198, 121, 27, 15, 7, 9
2020/1/30, 197, 121, 29, 16, 6, 9
2020/1/31, 198, 160, 32, 16, 5, 12
2020/2/1, 227, 187, 32, 17, 6, 13
2020/2/2, 252, 257, 40, 20, 7, 20
2020/2/3, 292, 368, 45, 25, 9, 26
2020/2/4, 350, 178, 30, 19, 6, 10
2020/2/5, 247, 185, 37, 17, 7, 11
2020/2/6, 248, 223, 33, 20, 9, 16
2020/2/7, 281, 169, 39, 15, 7, 10
2020/2/8, 251, 209, 45, 17, 7, 13
2020/2/9, 276, 259, 42, 20, 6, 18
2020/2/10, 307, 249, 43, 21, 6, 21
2020/2/11, 294, 197, 39, 17, 9, 9
2020/2/12, 255, 113, 31, 12, 8, 4
2020/2/13, 176, 105, 38, 9, 6, 3
2020/2/14, 155, 117, 44, 14, 8, 7
2020/2/15, 173, 189, 52, 18, 10, 15
2020/2/16, 237, 200, 44, 19, 11, 13
2020/2/17, 242, 179, 49, 20, 13, 13
2020/2/18, 230, 228, 32, 21, 8, 14
2020/2/19, 218, 178, 37, 17, 7, 5
2020/2/20, 177, 71, 26, 11, 7, 4
2020/2/21, 131, 97, 32, 13, 8, 10
2020/2/22, 170, 113, 47, 13, 6, 7
2020/2/23, 181, 102, 43, 15, 8, 7
2020/2/24, 166, 145, 47, 14, 9, 8
2020/2/25, 206, 159, 53, 16, 7, 11
2020/2/26, 212, 128, 35, 15, 8, 7
2020/2/27, 174, 108, 34, 12, 5, 4
2020/2/28, 167, 80, 30, 12, 4, 4
2020/2/29, 147, 81, 49, 14, 6, 9
2020/3/1, 130, 133, 56, 16, 6, 16
2020/3/2, 191, 135, 3, 20, 6, 15
2020/3/3, 159, 145, 41, 15, 7, 8
2020/3/4, 170, 53, 28, 21, 5, 4
2020/3/5, 86, 38, 26, 23, 4, 3
2020/3/6, 70, 74, 29, 25, 5, 7
2020/3/7, 119, 89, 46, 18, 4, 8
2020/3/8, 147, 88, 38, 18, 4, 5
2020/3/9, 139, 103, 62, 19, 10, 6
2020/3/10, 165, 78, 36, 21, 7, 4
2020/3/11, 137, 102, 26, 25, 5, 7
2020/3/12, 134, 115, 40, 24, 5, 5
2020/3/13, 136, 64, 21, 21, 5, 5
2020/3/14, 108, 87, 43, 23, 6, 7
2020/3/15, 139, 92, 50, 22, 6, 6
2020/3/16, 142, 97, 55, 22, 7, 7
2020/3/17, 151, 93, 55, 23, 7, 9
2020/3/18, 138, 111, 61, 24, 10, 10
2020/3/19, 166, 126, 67, 34, 12, 12
2020/3/20, 174, 101, 60, 23, 10, 8
2020/3/21, 153, 88, 58, 15, 9, 4
2020/3/22, 150, 72, 75, 16, 7, 5
2020/3/23, 135, 75, 49, 14, 9, 5
2020/3/24, 134, 55, 44, 8, 6, 3
2020/3/25, 104, 59, 27, 5, 5, 3
2020/3/26, 110, 40, 26, 5, 5, 2
2020/3/27, 77, 34, 33, 6, 4, 2
2020/3/28, 70, 48, 40, 4, 5, 2
2020/3/29, 81, 56, 22, 5, 5, 2
2020/3/30, 106, 55, , 4, 5, 2
2020/3/31, 100, 53, , 5, 6, 3
2019/10/1, 87, 81, 45, 15, 6, 10
2019/10/2, 132, 83, 62, 18, 5, 10
2019/10/3, 134, 70, 32, 17, 4, 8
2019/10/4, 124, 75, 38, 14, 4, 9
2019/10/5, 113, 89, 50, 16, 5, 9
2019/10/6, 145, 91, 34, 14, 5, 8
2019/10/7, 144, 82, 43, 13, 5, 8
2019/10/8, 127, 131, 82, 21, 6, 15
2019/10/9, 173, 114, 54, 18, 5, 9
2019/10/10, 159, 124, 32, 24, 5, 12
2019/10/11, 176, 123, 30, 23, 6, 13
2019/10/12, 178, 147, 28, 23, 5, 15
2019/10/13, 201, 131, 34, 23, 5, 14
2019/10/14, 182, 180, 66, 27, 5, 21
2019/10/15, 213, 161, 60, 26, 5, 15
2019/10/16, 203, 137, 42, 23, 6, 12
2019/10/17, 186, 130, 28, 21, 5, 10
2019/10/18, 167, 106, 52, 22, 7, 11
2019/10/19, 145, 124, 56, 19, 7, 10
2019/10/20, 184, 160, 70, 23, 5, 14
2019/10/21, 203, 131, 53, 21, 5, 12
2019/10/22, 174, 182, 60, 22, 8, 21
2019/10/23, 202, 259, 52, 36, 9, 37
2019/10/24, 247, 184, 58, 29, 8, 19
2019/10/25, 204, 197, 58, 31, 7, 20
2019/10/26, 228, 241, 49, 26, 8, 19
2019/10/27, 286, 399, 51, 29, 13, 15
2019/10/28, 418, 353, 17, 30, 8, 25
2019/10/29, 371, 359, 28, 50, 7, 28
2019/10/30, 355, 366, 27, 29, 7, 29
2019/10/31, 368, 519, 51, 35, 11, 21
2019/11/1, 447, 348, 22, 20, 7, 15
2019/11/2, 364, 640, 18, 19, 5, 21
2019/11/3, 604, 277, 37, 15, 5, 13
2019/11/4, 321, 228, 43, 13, 7, 11
2019/11/5, 290, 131, 28, 19, 6, 11
2019/11/6, 171, 236, 4, 22, 8, 13
2019/11/7, 290, 169, 31, 20, 8, 16
2019/11/8, 239, 150, 35, 14, 5, 12
2019/11/9, 221, 210, 47, 16, 8, 13
2019/11/10, 284, 311, 60, 21, 7, 22
2019/11/11, 343, 459, 12, 24, 8, 29
2019/11/12, 457, 485, 36, 30, 8, 23
2019/11/13, 461, 567, 11, 48, 9, 35
2019/11/14, 478, 450, 25, 23, 6, 21
2019/11/15, 434, 215, 32, 14, 5, 10
2019/11/16, 264, 116, 27, 9, 6, 5
2019/11/17, 174, 129, 31, 12, 4, 8
2019/11/18, 195, 160, 35, 18, 7, 15
2019/11/19, 216, 201, 44, 24, 7, 22
2019/11/20, 247, 339, 47, 33, 10, 41
2019/11/21, 324, 280, 60, 25, 9, 30
2019/11/22, 313, 179, 21, 17, 7, 13
2019/11/23, 230, 137, 32, 13, 6, 10
2019/11/24, 193, 186, 95, 18, 8, 17
2019/11/25, 224, 175, 67, 16, 10, 16
2019/11/26, 203, 111, 28, 13, 8, 10
2019/11/27, 156, 61, 17, 9, 6, 6
2019/11/28, 107, 97, 33, 11, 7, 11
2019/11/29, 165, 125, 29, 11, 5, 12
2019/11/30, 190, 147, 43, 12, 6, 12
2019/12/1, 222, 179, 39, 15, 6, 16
2019/12/2, 242, 172, 39, 16, 7, 15
2019/12/3, 226, 261, 33, 21, 7, 23
2019/12/4, 286, 418, 27, 30, 7, 44
2019/12/5, 401, 355, 26, 20, 7, 27
2019/12/6, 355, 331, 30, 37, 10, 38
2019/12/7, 366, 358, 25, 30, 7, 40
2019/12/8, 398, 273, 33, 30, 6, 32
2019/12/9, 332, 302, 40, 31, 6, 30
2019/12/10, 353, 425, 28, 32, 7, 43
2019/12/11, 410, 304, 25, 24, 5, 17
2019/12/12, 347, 97, 11, 14, 3, 10
2019/12/13, 191, 138, 18, 13, 5, 16
2019/12/14, 216, 121, 18, 12, 3, 12
2019/12/15, 206, 121, 7, 12, 4, 10
2019/12/16, 208, 125, 9, 15, 4, 10
2019/12/17, 222, 210, 22, 22, 3, 13
2019/12/18, 279, 287, 3, 26, 4, 15
2019/12/19, 340, 403, 13, 33, 3, 23
2019/12/20, 419, 307, 9, 25, 3, 19
2019/12/21, 368, 153, 8, 17, 3, 12
2019/12/22, 250, 160, 13, 18, 4, 12
2019/12/23, 259, 440, 9, 35, 5, 24
2019/12/24, 437, 219, 7, 16, 2, 18
2019/12/25, 291, 251, 9, 18, 2, 12
2019/12/26, 311, 313, 9, 24, 3, 15
2019/12/27, 336, 443, 31, 23, 4, 18
2019/12/28, 401, 537, 25, 29, 4, 16
2019/12/29, 462, , , , , 
2019/7/1, 116, 154, 37, 13, 8, 6
2019/7/2, 146, 72, 15, 13, 8, 4
2019/7/3, 87, 67, 16, 16, 8, 7
2019/7/4, 88, 67, 5, 16, 7, 8
2019/7/5, 114, 53, 14, 17, 8, 5
2019/7/6, 76, 58, 25, 15, 8, 6
2019/7/7, 96, 86, 20, 17, 9, 6
2019/7/8, 118, 78, 15, 15, 9, 5
2019/7/9, 108, 164, 8, 13, 8, 6
2019/7/10, 134, 236, 13, 12, 5, 11
2019/7/11, 140, 218, 8, 15, 4, 5
2019/7/12, 132, 186, 11, 11, 5, 3
2019/7/13, 124, 171, 13, 15, 6, 4
2019/7/14, 129, 98, 12, 19, 8, 6
2019/7/15, 94, 64, 10, 18, 6, 4
2019/7/16, 82, 58, 21, 17, 6, 6
2019/7/17, 96, 58, 15, 19, 6, 7
2019/7/18, 97, 96, 37, 23, 6, 9
2019/7/19, 138, 79, 209, 21, 6, 8
2019/7/20, 118, 66, 124, 17, 5, 10
2019/7/21, 113, 80, 25, 13, 4, 10
2019/7/22, 147, 99, 10, 21, 4, 13
2019/7/23, 150, 98, 10, 22, 5, 8
2019/7/24, 137, 51, 4, 21, 4, 7
2019/7/25, 70, 49, 18, 20, 4, 7
2019/7/26, 94, 37, 10, 17, 4, 8
2019/7/27, 75, 35, 10, 11, 4, 5
2019/7/28, 56, 43, 12, 13, 3, 6
2019/7/29, 53, 53, 18, 16, 4, 6
2019/7/30, 73, 52, 21, 13, 3, 6
2019/7/31, 74, 56, 19, 17, 2, 6
2019/8/1, 83, 60, 37, 15, 2, 7
2019/8/2, 96, 56, 8, 18, 2, 7
2019/8/3, 100, 62, 29, 17, 3, 9
2019/8/4, 122, 72, 15, 18, 3, 10
2019/8/5, 141, 48, 4, 19, 2, 9
2019/8/6, 98, 44, 6, 15, 4, 8
2019/8/7, 61, 46, 15, 14, 4, 7
2019/8/8, 60, 42, 10, 8, 3, 5
2019/8/9, 32, 35, 8, 9, 2, 5
2019/8/10, 49, 50, 9, 12, 2, 6
2019/8/11, 66, 48, 6, 12, 2, 8
2019/8/12, 77, 45, 25, 11, 2, 8
2019/8/13, 67, 48, 26, 15, 3, 10
2019/8/14, 106, 46, 25, 13, 3, 9
2019/8/15, 88, 32, 21, 10, 4, 6
2019/8/16, 44, 19, 23, 6, 3, 5
2019/8/17, 31, 33, 22, 10, 3, 8
2019/8/18, 66, 64, 25, 13, 4, 10
2019/8/19, 118, 67, 25, 12, 3, 9
2019/8/20, 117, 83, 26, 13, 3, 8
2019/8/21, 121, 83, 18, 19, 4, 11
2019/8/22, 112, 86, 21, 17, 4, 11
2019/8/23, 129, 92, 22, 20, 4, 13
2019/8/24, 148, 50, 19, 13, 5, 7
2019/8/25, 86, 47, 18, 13, 5, 7
2019/8/26, 61, 62, 20, 15, 5, 9
2019/8/27, 85, 65, 20, 15, 4, 9
2019/8/28, 93, 61, 18, 14, 3, 7
2019/8/29, 97, 61, 17, 14, 3, 7
2019/8/30, 90, 76, 23, 14, 4, 11
2019/8/31, 131, 54, 25, 16, 4, 7
2019/9/1, 81, 70, 30, 11, 4, 8
2019/9/2, 120, 89, 21, 21, 4, 9
2019/9/3, 155, 91, 22, 13, 4, 9
2019/9/4, 156, 59, 11, 14, 4, 8
2019/9/5, 84, 60, 14, 13, 4, 8
2019/9/6, 86, 58, 17, 12, 4, 8
2019/9/7, 86, 61, 89, 11, 5, 7
2019/9/8, 100, 86, 40, 13, 3, 9
2019/9/9, 151, 93, 117, 18, 4, 10
2019/9/10, 156, 108, 58, 23, 4, 11
2019/9/11, 163, 81, 8, 20, 6, 8
2019/9/12, 134, 58, 14, 15, 5, 7
2019/9/13, 88, 51, 16, 10, 6, 6
2019/9/14, 73, 55, 17, 11, 6, 8
2019/9/15, 96, 88, 40, 12, 5, 10
2019/9/16, 149, 89, 60, 10, 6, 9
2019/9/17, 138, 72, 31, 8, 5, 7
2019/9/18, 98, 49, 17, 6, 5, 6
2019/9/19, 68, 68, 14, 10, 5, 8
2019/9/20, 97, 70, 22, 7, 6, 7
2019/9/21, 117, 51, 10, 7, 5, 6
2019/9/22, 74, 58, 28, 8, 6, 8
2019/9/23, 88, 69, 39, 10, 5, 8
2019/9/24, 105, 61, 21, 10, 4, 7
2019/9/25, 84, 44, 11, 7, 5, 7
2019/9/26, 55, 38, 7, 8, 6, 6
2019/9/27, 41, 42, 10, 10, 5, 5
2019/9/28, 58, 33, 13, 9, 4, 
2019/9/29, 49, 55, 12, 14, 4, 12
2019/9/30, 83, 60, 16, 14, 3, 8
2019/4/1, 123, 112, 77, 35, 14, 10
2019/4/2, 151, 103, 66, 34, 8, 11
2019/4/3, 138, 166, 162, 40, 16, 17
2019/4/4, 182, 160, 107, 42, 12, 22
2019/4/5, 179, 182, 68, 29, 14, 12
2019/4/6, 163, 254, 25, 27, 11, 11
2019/4/7, 188, 191, 68, 28, 9, 9
2019/4/8, 142, 121, 88, 32, 14, 12
2019/4/9, 153, 157, 70, 37, 13, 17
2019/4/10, 173, 121, 67, 29, 11, 9
2019/4/11, 141, 129, 55, 24, 8, 8
2019/4/12, 129, 98, 44, 23, 12, 7
2019/4/13, 112, 98, 50, 23, 10, 7
2019/4/14, 107, 106, 41, 27, 8, 10
2019/4/15, 109, 162, 27, 21, 9, 8
2019/4/16, 104, 43, 29, 19, 5, 6
2019/4/17, 55, 61, 61, 23, 9, 7
2019/4/18, 89, 90, 60, 34, 11, 10
2019/4/19, 140, 104, 86, 37, 11, 11
2019/4/20, 150, 109, 67, 40, 9, 13
2019/4/21, 144, 149, 86, 50, 17, 18
2019/4/22, 170, 140, 75, 45, 11, 19
2019/4/23, 153, 152, 69, 40, 11, 11
2019/4/24, 155, 167, 64, 31, 11, 8
2019/4/25, 160, 123, 69, 34, 12, 11
2019/4/26, 150, 155, 44, 20, 11, 5
2019/4/27, 138, 136, 25, 23, 15, 6
2019/4/28, 149, 146, 56, 28, 14, 10
2019/4/29, 147, 165, 30, 41, 24, 13
2019/4/30, 171, 196, 100, 36, 23, 11
2019/5/1, 182, 150, 46, 23, 15, 7
2019/5/2, 148, 96, 58, 22, 13, 5
2019/5/3, 113, 107, 62, 28, 11, 8
2019/5/4, 140, 132, 61, 28, 16, 9
2019/5/5, 171, 155, 66, 32, 13, 14
2019/5/6, 179, 194, 34, 32, 15, 18
2019/5/7, 180, 222, 41, 29, 14, 18
2019/5/8, 180, 255, 46, 26, 14, 11
2019/5/9, 186, 177, 48, 17, 11, 4
2019/5/10, 145, 183, 57, 20, 16, 6
2019/5/11, 164, 384, 56, 18, 13, 7
2019/5/12, 205, 226, 92, 28, 22, 11
2019/5/13, 228, 72, 57, 18, 10, 5
2019/5/14, 111, 113, 31, 32, 23, 10
2019/5/15, 150, 159, 49, 24, 16, 9
2019/5/16, 141, 214, 48, 22, 14, 8
2019/5/17, 140, 62, 45, 16, 10, 4
2019/5/18, 96, 98, 73, 21, 8, 8
2019/5/19, 161, 113, 67, 27, 9, 9
2019/5/20, 158, 103, 77, 21, 12, 6
2019/5/21, 145, 112, 47, 17, 5, 5
2019/5/22, 116, 123, 103, 13, 18, 7
2019/5/23, 161, 76, 15, 17, 8, 7
2019/5/24, 100, 70, 43, 14, 10, 5
2019/5/25, 94, 79, 61, 17, 13, 6
2019/5/26, 117, 90, 66, 25, 13, 8
2019/5/27, 126, 96, 78, 23, 14, 6
2019/5/28, 120, 96, 78, 23, 15, 9
2019/5/29, 126, 124, 73, 31, 14, 16
2019/5/30, 142, 180, 101, 25, 15, 12
2019/5/31, 156, 149, 100, 26, 16, 13
2019/6/1, 161, 126, 45, 14, 13, 6
2019/6/2, 150, 187, 37, 13, 11, 5
2019/6/3, 129, 97, 51, 17, 13, 6
2019/6/4, 112, 124, 67, 22, 16, 8
2019/6/5, 147, 123, 79, 18, 16, 6
2019/6/6, 142, 90, 84, 16, 15, 6
2019/6/7, 123, 106, 98, 24, 12, 10
2019/6/8, 141, 137, 117, 33, 15, 19
2019/6/9, 163, 119, 79, 30, 13, 12
2019/6/10, 143, 478, 33, 26, 9, 12
2019/6/11, 160, 169, 42, 14, 10, 5
2019/6/12, 110, 117, 47, 21, 11, 6
2019/6/13, 118, 101, 77, 17, 9, 6
2019/6/14, 112, 135, 67, 23, 13, 8
2019/6/15, 145, 97, 25, 8, 6, 3
2019/6/16, 92, 85, 13, 12, 8, 4
2019/6/17, 97, 57, 24, 16, 6, 5
2019/6/18, 84, 120, 89, 20, 9, 6
2019/6/19, 144, 82, 100, 15, 8, 5
2019/6/20, 101, 115, 61, 22, 5, 7
2019/6/21, 146, 95, 100, 21, 6, 6
2019/6/22, 138, 78, 40, 9, 4, 4
2019/6/23, 90, 54, 22, 9, 7, 4
2019/6/24, 53, 73, 75, 15, 11, 6
2019/6/25, 112, 92, 53, 19, 10, 7
2019/6/26, 140, 119, 51, 17, 7, 6
2019/6/27, 138, 127, 39, 17, 7, 6
2019/6/28, 126, 140, 31, 13, 5, 5
2019/6/29, 126, 163, 119, 11, 7, 7
2019/6/30, 130, 103, 88, 10, 7, 4
2019/1/1, 450, 522, 50, 41, 14, 30
2019/1/2, 475, 470, 16, 34, 11, 20
2019/1/3, 439, 344, 18, 28, 11, 26
2019/1/4, 367, 317, 11, 25, 9, 19
2019/1/5, 326, 205, 5, 22, 8, 11
2019/1/6, 285, 298, 17, 25, 15, 24
2019/1/7, 342, 198, 22, 19, 9, 14
2019/1/8, 268, 196, 31, 19, 11, 16
2019/1/9, 259, 266, 29, 23, 13, 25
2019/1/10, 300, 457, 21, 33, 17, 44
2019/1/11, 443, 450, 33, 30, 12, 40
2019/1/12, 414, 457, 19, 29, 10, 31
2019/1/13, 440, 129, 33, 16, 10, 11
2019/1/14, 197, 202, 30, 19, 12, 17
2019/1/15, 245, 428, 24, 32, 19, 36
2019/1/16, 397, 551, 38, 31, 12, 42
2019/1/17, 482, 348, 32, 25, 11, 27
2019/1/18, 359, 382, 26, 28, 12, 39
2019/1/19, 365, 539, 32, 37, 15, 53
2019/1/20, 439, 198, 12, 19, 8, 13
2019/1/21, 239, 65, 9, 14, 9, 9
2019/1/22, 142, 168, 22, 17, 14, 18
2019/1/23, 235, 163, 18, 15, 13, 15
2019/1/24, 231, 105, 19, 16, 10, 11
2019/1/25, 187, 118, 30, 13, 10, 10
2019/1/26, 194, 155, 24, 16, 10, 12
2019/1/27, 238, 154, 26, 17, 10, 13
2019/1/28, 225, 177, 25, 18, 13, 17
2019/1/29, 232, 318, 26, 24, 18, 23
2019/1/30, 312, 278, 17, 24, 14, 19
2019/1/31, 278, 176, 23, 18, 13, 13
2019/2/1, 262, 186, 17, 12, 9, 12
2019/2/2, 282, 179, 18, 13, 9, 14
2019/2/3, 249, 218, 27, 21, 10, 23
2019/2/4, 259, 355, 20, 29, 14, 37
2019/2/5, 349, 181, 13, 21, 13, 14
2019/2/6, 260, 74, 6, 13, 9, 9
2019/2/7, 157, 113, 27, 16, 7, 11
2019/2/8, 173, 121, 32, 14, 8, 11
2019/2/9, 183, 183, 26, 18, 10, 18
2019/2/10, 252, 247, 23, 26, 11, 24
2019/2/11, 289, 313, 37, 28, 14, 30
2019/2/12, 336, 291, 36, 23, 15, 23
2019/2/13, 311, 146, 15, 17, 11, 12
2019/2/14, 227, 121, 18, 16, 10, 11
2019/2/15, 219, 119, 14, 10, 7, 10
2019/2/16, 196, 116, 37, 13, 9, 12
2019/2/17, 191, 139, 23, 20, 11, 13
2019/2/18, 204, 205, 39, 20, 10, 19
2019/2/19, 233, 148, 5, 20, 12, 15
2019/2/20, 179, 116, 43, 27, 10, 16
2019/2/21, 153, 100, 18, 17, 8, 11
2019/2/22, 159, 79, 38, 17, 9, 8
2019/2/23, 143, 119, 50, 27, 10, 12
2019/2/24, 192, 117, 29, 32, 10, 12
2019/2/25, 180, 87, 16, 29, 13, 9
2019/2/26, 147, 82, 18, 22, 9, 10
2019/2/27, 154, 166, , 40, 10, 24
2019/2/28, 257, 115, 34, 27, 10, 15
2019/3/1, 180, 115, 5, 36, 12, 15
2019/3/2, 185, 77, 20, 22, 10, 11
2019/3/3, 152, 119, 28, 23, 9, 12
2019/3/4, 195, 91, 35, 19, 10, 11
2019/3/5, 163, 106, 38, 22, 11, 12
2019/3/6, 169, 134, 46, 27, 11, 18
2019/3/7, 182, 131, 36, 30, 11, 15
2019/3/8, 183, 100, 45, 23, 11, 9
2019/3/9, 146, 104, 52, 25, 11, 11
2019/3/10, 157, 129, 32, 31, 12, 13
2019/3/11, 157, 83, 32, 20, 8, 7
2019/3/12, 131, 151, 22, 38, 12, 13
2019/3/13, 178, 145, 24, 28, 9, 14
2019/3/14, 192, 97, 40, 24, 10, 10
2019/3/15, 162, 85, 54, 22, 7, 8
2019/3/16, 146, 112, 58, 28, 10, 10
2019/3/17, 175, 133, 39, 30, 9, 11
2019/3/18, 184, 126, 37, 31, 7, 13
2019/3/19, 162, 126, 23, 36, 12, 10
2019/3/20, 150, 122, 43, 22, 12, 12
2019/3/21, 177, 75, 38, 14, 9, 5
2019/3/22, 100, 79, 41, 17, 6, 7
2019/3/23, 93, 88, 37, 18, 10, 7
2019/3/24, 129, 92, 34, 19, 11, 8
2019/3/25, 142, , 42, 23, 10, 9
2019/3/26, 147, , 47, 29, 11, 12
2019/3/27, 165, , 64, 37, 13, 16
2019/3/28, 170, , 72, 36, 10, 16
2019/3/29, 169, , 67, 32, 13, 14
2019/3/30, 160, , 46, 21, 12, 8
2019/3/31, 123, 93, 52, 19, 13, 6
2018/10/1, 154, 109, 33, 21, 4, 11
2018/10/2, 146, 110, 40, 27, 5, 14
2018/10/3, 125, 142, 63, 28, 9, 16
2018/10/4, 173, 175, 83, 33, 9, 22
2018/10/5, 197, 124, 48, 24, 5, 14
2018/10/6, 158, 140, 60, 26, 6, 14
2018/10/7, 168, 195, 92, 35, 9, 18
2018/10/8, 198, 197, 52, 35, 12, 19
2018/10/9, 189, 147, 33, 29, 4, 12
2018/10/10, 168, 145, 27, 21, 4, 9
2018/10/11, 136, 115, 47, 25, 9, 10
2018/10/12, 151, 181, 37, 28, 6, 12
2018/10/13, 216, 131, 40, 26, 5, 11
2018/10/14, 173, 204, 134, 36, 7, 18
2018/10/15, 205, 257, 85, 38, 10, 24
2018/10/16, 212, 229, 31, 33, 7, 22
2018/10/17, 204, 248, 16, 40, 7, 33
2018/10/18, 211, 221, 52, 38, 8, 18
2018/10/19, 228, 193, 36, 35, 7, 14
2018/10/20, 234, 272, 26, 33, 9, 22
2018/10/21, 313, 397, 14, 30, 7, 25
2018/10/22, 352, 226, 21, 38, 7, 21
2018/10/23, 221, 292, 37, 45, 10, 31
2018/10/24, 260, 262, 52, 42, 10, 29
2018/10/25, 265, 331, 21, 42, 8, 35
2018/10/26, 267, 291, 22, 49, 7, 36
2018/10/27, 279, 231, 30, 33, 7, 27
2018/10/28, 269, 328, 26, 36, 7, 27
2018/10/29, 316, 340, 15, 51, 9, 35
2018/10/30, 327, 268, 38, 41, 7, 32
2018/10/31, 273, 317, 36, 42, 7, 43
2018/11/1, 295, 260, 49, 40, 9, 23
2018/11/2, 267, 160, 41, 25, 6, 12
2018/11/3, 212, 110, 48, 18, 8, 9
2018/11/4, 164, 391, 38, 27, 6, 20
2018/11/5, 413, 192, 43, 23, 6, 13
2018/11/6, 256, 251, 59, 27, 13, 17
2018/11/7, 294, 729, 23, 40, 18, 32
2018/11/8, 655, 392, 60, 41, 7, 28
2018/11/9, 389, 349, 39, 49, 9, 36
2018/11/10, 365, 382, 60, 41, 5, 37
2018/11/11, 361, 440, 56, 46, 6, 37
2018/11/12, 384, 334, 23, 42, 7, 24
2018/11/13, 331, 154, 23, 32, 5, 16
2018/11/14, 219, 115, 31, 26, 5, 13
2018/11/15, 184, 137, 41, 22, 5, 11
2018/11/16, 220, 155, 48, 26, 6, 17
2018/11/17, 221, 220, 51, 36, 7, 24
2018/11/18, 262, 193, 38, 33, 6, 14
2018/11/19, 255, 242, 51, 35, 7, 23
2018/11/20, 289, 239, 47, 31, 6, 22
2018/11/21, 308, 172, 31, 37, 7, 27
2018/11/22, 213, 194, 37, 31, 5, 26
2018/11/23, 259, 129, 35, 21, 5, 13
2018/11/24, 185, 161, 43, 28, 6, 20
2018/11/25, 205, 239, 39, 35, 8, 35
2018/11/26, 295, 264, 22, 37, 7, 45
2018/11/27, 300, 269, 21, 35, 7, 38
2018/11/28, 298, 205, 21, 31, 5, 35
2018/11/29, 279, 224, 30, 36, 6, 24
2018/11/30, 287, 178, 35, 48, 6, 21
2018/12/1, 234, 206, 39, 53, 7, 35
2018/12/2, 268, 208, 33, 62, 7, 38
2018/12/3, 291, 275, 29, 62, 7, 38
2018/12/4, 320, 177, 24, 54, 6, 32
2018/12/5, 282, 337, 25, 62, 7, 46
2018/12/6, 364, 297, 6, 52, 7, 37
2018/12/7, 346, 286, 31, 53, 7, 31
2018/12/8, 328, 396, 21, 67, 9, 49
2018/12/9, 396, 452, 66, 61, 6, 38
2018/12/10, 425, 391, 20, 57, 4, 32
2018/12/11, 405, 223, 15, 44, 2, 22
2018/12/12, 292, 110, 21, 29, 4, 14
2018/12/13, 197, 163, 20, 38, 6, 18
2018/12/14, 256, 142, 23, 35, 5, 14
2018/12/15, 232, 208, 27, 39, 7, 22
2018/12/16, 277, 273, 14, 43, 9, 28
2018/12/17, 331, 283, 33, 40, 14, 22
2018/12/18, 347, 282, 30, 44, 14, 25
2018/12/19, 329, 362, 27, 47, 14, 35
2018/12/20, 387, 389, 28, 43, 14, 31
2018/12/21, 420, 491, 25, 54, 15, 36
2018/12/22, 467, 621, 66, 36, 10, 46
2018/12/23, 548, 558, 20, 47, 10, 40
2018/12/24, 516, 342, 26, 36, 10, 19
2018/12/25, 398, 338, 21, 44, 13, 30
2018/12/26, 398, 448, , 42, 9, 33
2018/12/27, 421, 256, 1, 29, 9, 13
2018/12/28, 334, 395, 1, 41, 14, 38
2018/12/29, 386, 609, 1, 49, 12, 62
2018/12/30, 540, , , , , 
2018/7/1, 81, 68, 27, 12, 3, 7
2018/7/2, 82, 81, 39, 21, 5, 9
2018/7/3, 92, 77, 46, 18, 7, 9
2018/7/4, 106, 71, 50, 16, 8, 8
2018/7/5, 106, 78, 25, 22, 5, 11
2018/7/6, 129, 63, 64, 19, 4, 9
2018/7/7, 108, 69, 114, 24, 7, 12
2018/7/8, 123, 67, 54, 19, 8, 8
2018/7/9, 124, 60, 39, 12, 6, 8
2018/7/10, 100, 75, 22, 16, 8, 9
2018/7/11, 88, 95, 62, 15, 5, 8
